FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
000420;0000;67,4091;;;
000421;0000;66,0416;;;
000422;0000;77,3333;;;
000423;0000;57,2916;;;
000424;0000;27,25;;;
000425;0000;61,875;;;
000426;0000;58,4583;;;
000427;0000;31,7083;;;
000428;0000;88,3181;;;
000429;0000;91,125;;;
000430;0000;36,375;;;
000501;0000;9,25;;;
000502;0000;16,4583;;;
000503;0000;13,7917;;;
000504;0000;28,5417;;;
000505;0000;74,7916;;;
000506;0000;97,3333;;;
000507;0000;70,5416;;;
000508;0000;54,4545;;;
000509;0000;56,8182;;;
000510;0000;39,375;;;
000511;0000;54,6666;;;
000512;0000;73,7916;;;
000513;0000;29,5417;;;
000514;0000;40,8947;;;
000515;0000;;;;
000516;0000;48,875;;;
000517;0000;59,0833;;;
000518;0000;54,0833;;;
000519;0000;70,7272;;;
000520;0000;95,3333;;;
000521;0000;120,833;;;
000522;0000;71,4583;;;
000523;0000;32,9166;;;
000524;0000;37,7727;;;
000525;0000;33,0833;;;
000526;0000;54,625;;;
000527;0000;98,4583;;;
000528;0000;73,875;;;
000529;0000;65,3333;;;
000530;0000;73,6666;;;
000531;0000;73,5833;;;
000601;0000;73,0833;;;
000602;0000;73,5652;;;
000603;0000;53,5833;;;
000604;0000;27,875;;;
000605;0000;22,9583;;;
000606;0000;32,3333;;;
000607;0000;52,4166;;;
000608;0000;75,1666;;;
000609;0000;92,6666;;;
000610;0000;70,4166;;;
000611;0000;74,7083;;;
000612;0000;;;;
000613;0000;3,08333;;;
000614;0000;8,875;;;
000615;0000;13;;;
000616;0000;30,8333;;;
000617;0000;50,25;;;
000618;0000;68,7916;;;
000619;0000;54,4583;;;
000620;0000;49,1666;;;
000621;0000;50,0833;;;
000622;0000;43,125;;;
000623;0000;25,4583;;;
000624;0000;6,40909;;;
000625;0000;24,6087;;;
000626;0000;36,375;;;
000627;0000;11,2917;;;
000628;0000;20,125;;;
000629;0000;25,8333;;;
000630;0000;31,6956;;;
000701;0000;11,5;;;
000702;0000;32,3333;;;
000703;0000;49,2083;;;
000704;0000;79,7916;;;
000705;0000;83,1818;;;
000706;0000;42,5;;;
000707;0000;22,5417;;;
000708;0000;15,125;;;
000709;0000;17,5833;;;
000710;0000;30,6667;;;
000711;0000;42,5833;;;
000712;0000;80,25;;;
000713;0000;108;;;
000714;0000;76,5;;;
000715;0000;104,75;;;
000716;0000;90,7916;;;
000717;0000;47,25;;;
000718;0000;44,7916;;;
000719;0000;81,6666;;;
000720;0000;68,875;;;
000721;0000;10,9583;;;
000722;0000;48,2916;;;
000723;0000;74,75;;;
000724;0000;102,75;;;
000725;0000;93,625;;;
000726;0000;63,625;;;
000727;0000;59,875;;;
000728;0000;67,6956;;;
000729;0000;49,875;;;
000730;0000;70,6666;;;
000731;0000;37,1666;;;
000801;0000;31,2917;;;
000802;0000;65,125;;;
000803;0000;73,25;;;
000804;0000;32,2083;;;
000805;0000;47,75;;;
000806;0000;49,9583;;;
000807;0000;44,1666;;;
000808;0000;54,5833;;;
000809;0000;39,625;;;
000810;0000;42,125;;;
000811;0000;22,7917;;;
000812;0000;24,2083;;;
000813;0000;16,125;;;
000814;0000;14,2917;;;
000815;0000;;;;
000816;0000;59,4166;;;
000817;0000;72,9166;;;
000818;0000;57,4583;;;
000819;0000;35,9166;;;
000820;0000;28,25;;;
000821;0000;43,6666;;;
000822;0000;41,1052;;;
000823;0000;23,5;;;
000824;0000;15,1667;;;
000825;0000;19,4167;;;
000826;0000;23,25;;;
000827;0000;18,1364;;;
000828;0000;40,4166;;;
000829;0000;45,125;;;
000830;0000;24,5;;;
000831;0000;40,8182;;;
000901;0000;40,3333;;;
000902;0000;58,9583;;;
000903;0000;68,875;;;
000904;0000;31,7083;;;
000905;0000;37,0416;;;
000906;0000;34,5833;;;
000907;0000;25,2917;;;
000908;0000;39,9583;;;
000909;0000;14;;;
000910;0000;7,125;;;
000911;0000;24,75;;;
000912;0000;33,375;;;
000913;0000;;;;
000914;0000;18,375;;;
000915;0000;18,5833;;;
000916;0000;21,7083;;;
000917;0000;29,7083;;;
000918;0000;22,75;;;
000919;0000;19,0417;;;
000920;0000;9,41666;;;
000921;0000;23,625;;;
000922;0000;38,9047;;;
000923;0000;15,6667;;;
000924;0000;22;;;
000925;0000;33,0833;;;
000926;0000;44,9166;;;
000927;0000;35,9166;;;
000928;0000;15,9091;;;
000929;0000;27,2917;;;
000930;0000;29,5833;;;
001001;0000;15,25;;;
001002;0000;6,33333;;;
001003;0000;9,20833;;;
001004;0000;17,2083;;;
001005;0000;;;;
001006;0000;24,0417;;;
001007;0000;25,6667;;;
001008;0000;10,375;;;
001009;0000;14,7917;;;
001010;0000;20,5417;;;
001011;0000;22;;;
001012;0000;14,7917;;;
001013;0000;25,913;;;
001014;0000;18,5833;;;
001015;0000;12,0833;;;
001016;0000;26,4545;;;
001017;0000;26,7083;;;
001018;0000;22,7917;;;
001019;0000;24,4583;;;
001020;0000;23,5833;;;
001021;0000;14,5;;;
001022;0000;13,9583;;;
001023;0000;11,5833;;;
001024;0000;10,9167;;;
001025;0000;12,75;;;
001026;0000;27,5833;;;
001027;0000;34,9166;;;
001028;0000;35,5833;;;
001029;0000;28,0833;;;
001030;0000;15,5833;;;
001031;0000;17,0417;;;
001101;0000;15,9167;;;
001102;0000;14,875;;;
001103;0000;10,1667;;;
001104;0000;16,5833;;;
001105;0000;11,25;;;
001106;0000;12,0417;;;
001107;0000;16,75;;;
001108;0000;13,7917;;;
001109;0000;14,3333;;;
001110;0000;13,9583;;;
001111;0000;11,1667;;;
001112;0000;12,5833;;;
001113;0000;12,7083;;;
001114;0000;20,0417;;;
001115;0000;24,75;;;
001116;0000;25,9583;;;
001117;0000;28,125;;;
001118;0000;20,625;;;
001119;0000;15,9167;;;
001120;0000;21,5833;;;
001121;0000;27;;;
001122;0000;24,9167;;;
001123;0000;20,9583;;;
001124;0000;20,9583;;;
001125;0000;25,7083;;;
001126;0000;22,375;;;
001127;0000;12,7083;;;
001128;0000;17;;;
001129;0000;24,6667;;;
001130;0000;23,25;;;
001201;0000;24,2917;;;
001202;0000;19,0833;;;
001203;0000;20,5417;;;
001204;0000;22,5417;;;
001205;0000;27,2917;;;
001206;0000;19,7917;;;
001207;0000;21,25;;;
001208;0000;25;;;
001209;0000;25,0833;;;
001210;0000;23,5417;;;
001211;0000;20,5;;;
001212;0000;21,5417;;;
001213;0000;16,25;;;
001214;0000;10,9583;;;
001215;0000;14,4167;;;
001216;0000;27,2083;;;
001217;0000;29,7917;;;
001218;0000;22,375;;;
001219;0000;22,75;;;
001220;0000;20,0833;;;
001221;0000;18,7083;;;
001222;0000;16,625;;;
001223;0000;19,0833;;;
001224;0000;20,75;;;
001225;0000;11,2917;;;
001226;0000;10,5417;;;
001227;0000;17,0417;;;
001228;0000;20,5;;;
001229;0000;25,7083;;;
001230;0000;35,8333;;;
001231;0000;31,3913;;;
010101;0000;19,3333;;;
010102;0000;17,5417;;;
010103;0000;16,2917;;;
010104;0000;16,875;;;
010105;0000;15,5417;;;
010106;0000;11,25;;;
010107;0000;11,3333;;;
010108;0000;9,95833;;;
010109;0000;14,25;;;
010110;0000;15,625;;;
010111;0000;26,2917;;;
010112;0000;24,2727;;;
010113;0000;18,9167;;;
010114;0000;19,25;;;
010115;0000;19,6667;;;
010116;0000;20,1667;;;
010117;0000;15,875;;;
010118;0000;17,9167;;;
010119;0000;26;;;
010120;0000;16,9167;;;
010121;0000;20,125;;;
010122;0000;14,125;;;
010123;0000;18,3333;;;
010124;0000;19,7083;;;
010125;0000;18,3333;;;
010126;0000;22,7727;;;
010127;0000;16,8333;;;
010128;0000;14,1667;;;
010129;0000;13,5833;;;
010130;0000;14,8333;;;
010131;0000;16,7083;;;
010201;0000;20,9524;;;
010202;0000;18,125;;;
010203;0000;19,75;;;
010204;0000;24,8333;;;
010205;0000;22,0833;;;
010206;0000;25;;;
010207;0000;24,4167;;;
010208;0000;18,625;;;
010209;0000;16;;;
010210;0000;18,9583;;;
010211;0000;17,2083;;;
010212;0000;39,375;;;
010213;0000;23,2083;;;
010214;0000;25,875;;;
010215;0000;26,3333;;;
010216;0000;32,625;;;
010217;0000;25,375;;;
010218;0000;21,0833;;;
010219;0000;22,2917;;;
010220;0000;16,625;;;
010221;0000;16,1739;;;
010222;0000;16,5833;;;
010223;0000;15,8333;;;
010224;0000;19,2917;;;
010225;0000;18,1667;;;
010226;0000;15,6667;;;
010227;0000;15,0833;;;
010228;0000;16,8333;;;
010301;0000;18,875;;;
010302;0000;24,2083;;;
010303;0000;34,9583;;;
010304;0000;22,7083;;;
010305;0000;15,2083;;;
010306;0000;24,2083;;;
010307;0000;25,2083;;;
010308;0000;27,0833;;;
010309;0000;12,625;;;
010310;0000;15,2083;;;
010311;0000;25,0417;;;
010312;0000;15,5417;;;
010313;0000;18,9167;;;
010314;0000;26;;;
010315;0000;36,125;;;
010316;0000;33,2273;;;
010317;0000;42,5417;;;
010318;0000;39,6667;;;
010319;0000;23,625;;;
010320;0000;22,7917;;;
010321;0000;30,6667;;;
010322;0000;24,375;;;
010323;0000;38;;;
010324;0000;50,4583;;;
010325;0000;40,125;;;
010326;0000;31,7083;;;
010327;0000;55,45;;;
010328;0000;48,3182;;;
010329;0000;42,875;;;
010330;0000;32,0833;;;
010331;0000;28,8333;;;
010401;0000;31,9583;;;
010402;0000;37;;;
010403;0000;30,375;;;
010404;0000;19,9167;;;
010405;0000;40,6667;;;
010406;0000;55,7083;;;
010407;0000;39;;;
010408;0000;46,0417;;;
010409;0000;38,2917;;;
010410;0000;31,9167;;;
010411;0000;32,375;;;
010412;0000;48,1667;;;
010413;0000;22,2917;;;
010414;0000;24,7083;;;
010415;0000;37,2083;;;
010416;0000;29,2917;;;
010417;0000;32,7083;;;
010418;0000;49,5;;;
010419;0000;60,6667;;;
010420;0000;51;;;
010421;0000;44,3333;;;
010422;0000;31;;;
010423;0000;17,8333;;;
010424;0000;56,625;;;
010425;0000;69,125;;;
010426;0000;41,4583;;;
010427;0000;27,875;;;
010428;0000;14,5;;;
010429;0000;33,7083;;;
010430;0000;27,875;;;
010501;0000;49,5417;;;
010502;0000;;;;
010503;0000;;;;
010504;0000;;;;
010505;0000;;;;
010506;0000;;;;
010507;0000;;;;
010508;0000;;;;
010509;0000;;;;
010510;0000;;;;
010511;0000;;;;
010512;0000;;;;
010513;0000;;;;
010514;0000;;;;
010515;0000;;;;
010516;0000;;;;
010517;0000;;;;
010518;0000;;;;
010519;0000;;;;
010520;0000;;;;
010521;0000;;;;
010522;0000;;;;
010523;0000;;;;
010524;0000;;;;
010525;0000;;;;
010526;0000;;;;
010527;0000;;;;
010528;0000;;;;
010529;0000;;;;
010530;0000;;;;
010531;0000;;;;
010601;0000;;;;
010602;0000;;;;
010603;0000;;;;
010604;0000;;;;
010605;0000;;;;
010606;0000;;;;
010607;0000;;;;
010608;0000;;;;
010609;0000;;;;
010610;0000;;;;
010611;0000;;;;
010612;0000;;;;
010613;0000;;;;
010614;0000;;;;
010615;0000;;;;
010616;0000;;;;
010617;0000;;;;
010618;0000;;;;
010619;0000;;;;
010620;0000;;;;
010621;0000;;;;
010622;0000;;;;
010623;0000;;;;
010624;0000;;;;
010625;0000;;;;
010626;0000;;;;
010627;0000;;;;
010628;0000;;;;
010629;0000;;;;
010630;0000;;;;
010701;0000;;;;
010702;0000;;;;
010703;0000;;;;
010704;0000;;;;
010705;0000;;;;
010706;0000;;;;
010707;0000;;;;
010708;0000;;;;
010709;0000;;;;
010710;0000;;;;
010711;0000;;;;
010712;0000;;;;
010713;0000;;;;
010714;0000;;;;
010715;0000;;;;
010716;0000;;;;
010717;0000;;;;
010718;0000;;;;
010719;0000;;;;
010720;0000;;;;
010721;0000;;;;
010722;0000;;;;
010723;0000;;;;
010724;0000;;;;
010725;0000;;;;
010726;0000;;;;
010727;0000;;;;
010728;0000;;;;
010729;0000;;;;
010730;0000;;;;
010731;0000;;;;
010801;0000;;;;
010802;0000;;;;
010803;0000;;;;
010804;0000;;;;
010805;0000;;;;
010806;0000;;;;
010807;0000;;;;
010808;0000;;;;
010809;0000;;;;
010810;0000;;;;
010811;0000;;;;
010812;0000;;;;
010813;0000;;;;
010814;0000;;;;
010815;0000;;;;
010816;0000;;;;
010817;0000;;;;
010818;0000;;;;
010819;0000;;;;
010820;0000;;;;
010821;0000;;;;
010822;0000;;;;
010823;0000;;;;
010824;0000;;;;
010825;0000;;;;
010826;0000;;;;
010827;0000;;;;
010828;0000;;;;
010829;0000;;;;
010830;0000;;;;
010831;0000;;;;
010901;0000;;;;
010902;0000;;;;
010903;0000;;;;
010904;0000;;;;
010905;0000;;;;
010906;0000;;;;
010907;0000;;;;
010908;0000;;;;
010909;0000;;;;
010910;0000;;;;
010911;0000;;;;
010912;0000;;;;
010913;0000;;;;
010914;0000;;;;
010915;0000;;;;
010916;0000;;;;
010917;0000;;;;
010918;0000;;;;
010919;0000;;;;
010920;0000;;;;
010921;0000;;;;
010922;0000;;;;
010923;0000;;;;
010924;0000;;;;
010925;0000;;;;
010926;0000;;;;
010927;0000;;;;
010928;0000;;;;
010929;0000;;;;
010930;0000;;;;
011001;0000;;;;
011002;0000;;;;
011003;0000;;;;
011004;0000;;;;
011005;0000;;;;
011006;0000;;;;
011007;0000;;;;
011008;0000;;;;
011009;0000;;;;
011010;0000;;;;
011011;0000;;;;
011012;0000;;;;
011013;0000;;;;
011014;0000;;;;
011015;0000;;;;
011016;0000;;;;
011017;0000;;;;
011018;0000;;;;
011019;0000;;;;
011020;0000;;;;
011021;0000;;;;
011022;0000;;;;
011023;0000;;;;
011024;0000;;;;
011025;0000;;;;
011026;0000;;;;
011027;0000;;;;
011028;0000;;;;
011029;0000;;;;
011030;0000;;;;
011031;0000;;;;
011101;0000;;;;
011102;0000;;;;
011103;0000;;;;
011104;0000;;;;
011105;0000;;;;
011106;0000;;;;
011107;0000;;;;
011108;0000;;;;
011109;0000;15,7917;;;
011110;0000;15,875;;;
011111;0000;14,7917;;;
011112;0000;11,9583;;;
011113;0000;13;;;
011114;0000;10,9167;;;
011115;0000;18,875;;;
011116;0000;21,4583;;;
011117;0000;32,9167;;;
011118;0000;20,9167;;;
011119;0000;18,0417;;;
011120;0000;14,0417;;;
011121;0000;14,1667;;;
011122;0000;13,9167;;;
011123;0000;10,875;;;
011124;0000;20,75;;;
011125;0000;18;;;
011126;0000;19,4167;;;
011127;0000;17,875;;;
011128;0000;20,3333;;;
011129;0000;20,0833;;;
011130;0000;24,4583;;;
011201;0000;23,2083;;;
011202;0000;18,5417;;;
011203;0000;20,7083;;;
011204;0000;22,8333;;;
011205;0000;19,1667;;;
011206;0000;21,2917;;;
011207;0000;20,5417;;;
011208;0000;24,0417;;;
011209;0000;21;;;
011210;0000;17,4167;;;
011211;0000;25,7917;;;
011212;0000;20,0417;;;
011213;0000;16,5;;;
011214;0000;19,625;;;
011215;0000;26,1667;;;
011216;0000;26,1667;;;
011217;0000;27,5833;;;
011218;0000;17,2083;;;
011219;0000;20,0417;;;
011220;0000;18,875;;;
011221;0000;29,875;;;
011222;0000;30,0833;;;
011223;0000;33,0833;;;
011224;0000;34,5417;;;
011225;0000;23,2083;;;
011226;0000;20,7083;;;
011227;0000;23,25;;;
011228;0000;32,7083;;;
011229;0000;26,9167;;;
011230;0000;27,9583;;;
011231;0000;25,9167;;;
020101;0000;14;;;
020102;0000;11,4167;;;
020103;0000;12,875;;;
020104;0000;17,375;;;
020105;0000;24,2083;;;
020106;0000;21,375;;;
020107;0000;17,75;;;
020108;0000;14,75;;;
020109;0000;21,9167;;;
020110;0000;19;;;
020111;0000;26,1667;;;
020112;0000;19,7917;;;
020113;0000;12,2917;;;
020114;0000;21,75;;;
020115;0000;29,2917;;;
020116;0000;26,5417;;;
020117;0000;23,9167;;;
020118;0000;25,0417;;;
020119;0000;21,2083;;;
020120;0000;22,4167;;;
020121;0000;23,2083;;;
020122;0000;19,9167;;;
020123;0000;20;;;
020124;0000;22;;;
020125;0000;14,3333;;;
020126;0000;13,7083;;;
020127;0000;20,375;;;
020128;0000;17,7917;;;
020129;0000;21,625;;;
020130;0000;20,625;;;
020131;0000;45,5;;;
020201;0000;57,5833;;;
020202;0000;48,875;;;
020203;0000;24,7917;;;
020204;0000;20,7083;;;
020205;0000;28,1429;;;
020206;0000;19,7917;;;
020207;0000;19,6667;;;
020208;0000;16,0417;;;
020209;0000;18,5417;;;
020210;0000;14,0417;;;
020211;0000;19,25;;;
020212;0000;24,75;;;
020213;0000;24,375;;;
020214;0000;25,0833;;;
020215;0000;24,9583;;;
020216;0000;24,5417;;;
020217;0000;20,0417;;;
020218;0000;21,25;;;
020219;0000;25,25;;;
020220;0000;27,0417;;;
020221;0000;21,0833;;;
020222;0000;25,2857;;;
020223;0000;28,9583;;;
020224;0000;23,8333;;;
020225;0000;24,7917;;;
020226;0000;22,3636;;;
020227;0000;18,1667;;;
020228;0000;17,875;;;
020301;0000;22,6667;;;
020302;0000;18,6667;;;
020303;0000;18,2083;;;
020304;0000;23,875;;;
020305;0000;27,125;;;
020306;0000;26,9583;;;
020307;0000;17,0417;;;
020308;0000;20,125;;;
020309;0000;26,0417;;;
020310;0000;20,375;;;
020311;0000;;;;
020312;0000;30,8333;;;
020313;0000;26,875;;;
020314;0000;21,2917;;;
020315;0000;28,5;;;
020316;0000;22,25;;;
020317;0000;20,8333;;;
020318;0000;21,2917;;;
020319;0000;22,9583;;;
020320;0000;27,7917;;;
020321;0000;20,75;;;
020322;0000;34,0833;;;
020323;0000;34,7083;;;
020324;0000;28,4583;;;
020325;0000;20,5417;;;
020326;0000;38,2916;;;
020327;0000;29,75;;;
020328;0000;19,5833;;;
020329;0000;10,7917;;;
020330;0000;27,8333;;;
020331;0000;33,4583;;;
020401;0000;17,4583;;;
020402;0000;26,8333;;;
020403;0000;35;;;
020404;0000;39,5;;;
020405;0000;36,4166;;;
020406;0000;18,0833;;;
020407;0000;20,9167;;;
020408;0000;18,4583;;;
020409;0000;20,0833;;;
020410;0000;20,6667;;;
020411;0000;18,5714;;;
020412;0000;19,4583;;;
020413;0000;31,7083;;;
020414;0000;20,5;;;
020415;0000;40,7083;;;
020416;0000;;;;
020417;0000;44,0416;;;
020418;0000;60,625;;;
020419;0000;51,0416;;;
020420;0000;52,6666;;;
020421;0000;52,7916;;;
020422;0000;45,25;;;
020423;0000;69,1666;;;
020424;0000;30,7083;;;
020425;0000;34,4166;;;
020426;0000;68,3333;;;
020427;0000;75,9583;;;
020428;0000;33,2083;;;
020429;0000;31,2083;;;
020430;0000;39,25;;;
020501;0000;58,375;;;
020502;0000;56;;;
020503;0000;66,5416;;;
020504;0000;83,4583;;;
020505;0000;108,958;;;
020506;0000;70,5;;;
020507;0000;45,5416;;;
020508;0000;69,2916;;;
020509;0000;81,5833;;;
020510;0000;101,095;;;
020511;0000;84,875;;;
020512;0000;54,6666;;;
020513;0000;35,4583;;;
020514;0000;13,9583;;;
020515;0000;14,2917;;;
020516;0000;13,6667;;;
020517;0000;26,6667;;;
020518;0000;14,7083;;;
020519;0000;11,0417;;;
020520;0000;59;;;
020521;0000;58,2916;;;
020522;0000;78,25;;;
020523;0000;56,875;;;
020524;0000;65,5833;;;
020525;0000;36,7916;;;
020526;0000;6,20833;;;
020527;0000;6,375;;;
020528;0000;29,3043;;;
020529;0000;37,875;;;
020530;0000;52,5555;;;
020531;0000;;;;
020601;0000;;;;
020602;0000;20,875;;;
020603;0000;;;;
020604;0000;;;;
020605;0000;;;;
020606;0000;39,7391;;;
020607;0000;69,125;;;
020608;0000;57,0416;;;
020609;0000;39,0416;;;
020610;0000;73,5833;;;
020611;0000;92,875;;;
020612;0000;65;;;
020613;0000;78,9583;;;
020614;0000;71,1499;;;
020615;0000;157,158;;;
020616;0000;104,708;;;
020617;0000;90,3333;;;
020618;0000;130,75;;;
020619;0000;127,208;;;
020620;0000;103,417;;;
020621;0000;123,333;;;
020622;0000;115,958;;;
020623;0000;84,5416;;;
020624;0000;37,3333;;;
020625;0000;48,75;;;
020626;0000;48,625;;;
020627;0000;8,58333;;;
020628;0000;4,375;;;
020629;0000;13,3333;;;
020630;0000;42,8333;;;
020701;0000;89,9166;;;
020702;0000;51,2083;;;
020703;0000;55,6666;;;
020704;0000;72,7083;;;
020705;0000;41,3333;;;
020706;0000;65,2916;;;
020707;0000;108,042;;;
020708;0000;98,0416;;;
020709;0000;119,917;;;
020710;0000;91,3333;;;
020711;0000;73,4583;;;
020712;0000;117;;;
020713;0000;147,708;;;
020714;0000;92,25;;;
020715;0000;83,2083;;;
020716;0000;75,1666;;;
020717;0000;68,5833;;;
020718;0000;55,5833;;;
020719;0000;53,3333;;;
020720;0000;8,70833;;;
020721;0000;9,66666;;;
020722;0000;9,75;;;
020723;0000;14,5833;;;
020724;0000;39,3333;;;
020725;0000;66,7083;;;
020726;0000;52,0909;;;
020727;0000;85,875;;;
020728;0000;50,5416;;;
020729;0000;33,375;;;
020730;0000;15,9167;;;
020731;0000;29,9583;;;
020801;0000;46,4166;;;
020802;0000;53,875;;;
020803;0000;65,4583;;;
020804;0000;79,2916;;;
020805;0000;39;;;
020806;0000;38,1666;;;
020807;0000;22,8333;;;
020808;0000;18,8333;;;
020809;0000;49,6666;;;
020810;0000;68,9166;;;
020811;0000;58,875;;;
020812;0000;40,4583;;;
020813;0000;41,2083;;;
020814;0000;54,6666;;;
020815;0000;74,5416;;;
020816;0000;61,2083;;;
020817;0000;29,5417;;;
020818;0000;6,16666;;;
020819;0000;9,875;;;
020820;0000;34,9583;;;
020821;0000;49,9583;;;
020822;0000;36,0833;;;
020823;0000;;;;
020824;0000;;;;
020825;0000;23,2083;;;
020826;0000;21;;;
020827;0000;17,2083;;;
020828;0000;14,875;;;
020829;0000;28,5;;;
020830;0000;34,5;;;
020831;0000;66,8333;;;
020901;0000;61,75;;;
020902;0000;41,1666;;;
020903;0000;21,5417;;;
020904;0000;15,5;;;
020905;0000;10,25;;;
020906;0000;29,5417;;;
020907;0000;49,625;;;
020908;0000;71,625;;;
020909;0000;40,4166;;;
020910;0000;11,7143;;;
020911;0000;22,5789;;;
020912;0000;;;;
020913;0000;23,0833;;;
020914;0000;30,2083;;;
020915;0000;21,5833;;;
020916;0000;14,375;;;
020917;0000;14,0417;;;
020918;0000;15,75;;;
020919;0000;20,3333;;;
020920;0000;27,9583;;;
020921;0000;34,0833;;;
020922;0000;27,8333;;;
020923;0000;26,6;;;
020924;0000;25,625;;;
020925;0000;20,5;;;
020926;0000;24,2917;;;
020927;0000;18,2917;;;
020928;0000;33,6666;;;
020929;0000;29,5417;;;
020930;0000;20,5;;;
021001;0000;22,8333;;;
021002;0000;12,2083;;;
021003;0000;13,8333;;;
021004;0000;14,7917;;;
021005;0000;18,7083;;;
021006;0000;10,9167;;;
021007;0000;13,5417;;;
021008;0000;20,8333;;;
021009;0000;16,1905;;;
021010;0000;21,6667;;;
021011;0000;31,9167;;;
021012;0000;29,125;;;
021013;0000;13,4167;;;
021014;0000;17,5833;;;
021015;0000;14,8333;;;
021016;0000;17,75;;;
021017;0000;19,7917;;;
021018;0000;19,75;;;
021019;0000;19,2917;;;
021020;0000;7,08333;;;
021021;0000;18,625;;;
021022;0000;28,5;;;
021023;0000;20,2083;;;
021024;0000;16,875;;;
021025;0000;15,7917;;;
021026;0000;40,2916;;;
021027;0000;26,3333;;;
021028;0000;16,875;;;
021029;0000;20,2917;;;
021030;0000;28,5;;;
021031;0000;24,0417;;;
021101;0000;14,125;;;
021102;0000;9,83333;;;
021103;0000;15,25;;;
021104;0000;19,4167;;;
021105;0000;23,125;;;
021106;0000;13,2917;;;
021107;0000;12;;;
021108;0000;11,5;;;
021109;0000;12,125;;;
021110;0000;16,8333;;;
021111;0000;21,6667;;;
021112;0000;21,7083;;;
021113;0000;18,6667;;;
021114;0000;19,2917;;;
021115;0000;20,7083;;;
021116;0000;14,5417;;;
021117;0000;12,0417;;;
021118;0000;12,5833;;;
021119;0000;10,8333;;;
021120;0000;13,0833;;;
021121;0000;22,7083;;;
021122;0000;31,4583;;;
021123;0000;28,0417;;;
021124;0000;18,3333;;;
021125;0000;19,0833;;;
021126;0000;10;;;
021127;0000;16,3333;;;
021128;0000;22,7083;;;
021129;0000;21,7083;;;
021130;0000;19,7083;;;
021201;0000;17,4583;;;
021202;0000;20,9583;;;
021203;0000;20,7917;;;
021204;0000;13,2083;;;
021205;0000;13,8333;;;
021206;0000;16,2083;;;
021207;0000;19,4583;;;
021208;0000;19,3333;;;
021209;0000;15,7083;;;
021210;0000;23,0833;;;
021211;0000;26;;;
021212;0000;27,9583;;;
