FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
090203;0000;26,375;;;
090204;0000;14,4167;;;
090205;0000;13,375;;;
090206;0000;20,875;;;
090207;0000;20,6667;;;
090208;0000;18,4583;;;
090209;0000;24,3333;;;
090210;0000;25,125;;;
090211;0000;26,25;;;
090212;0000;30,9583;;;
090213;0000;25,0833;;;
090214;0000;24,5417;;;
090215;0000;28,7917;;;
090216;0000;22,0417;;;
090217;0000;18,5417;;;
090218;0000;21,6667;;;
090219;0000;19,5417;;;
090220;0000;19,4167;;;
090221;0000;15,0417;;;
090222;0000;18,3333;;;
090223;0000;24,0833;;;
090224;0000;22,9583;;;
090225;0000;24,875;;;
090226;0000;25;;;
090227;0000;26,5417;;;
090228;0000;24,4167;;;
090301;0000;17,375;;;
090302;0000;17,2917;;;
090303;0000;18;;;
090304;0000;18,2917;;;
090305;0000;23;;;
090306;0000;22,875;;;
090307;0000;21,4167;;;
090308;0000;23,125;;;
090309;0000;27,1667;;;
090310;0000;27,7917;;;
090311;0000;28,1667;;;
090312;0000;27,3333;;;
090313;0000;28,7917;;;
090314;0000;28,6667;;;
090315;0000;26,5417;;;
090316;0000;23,875;;;
090317;0000;23,5417;;;
090318;0000;32,875;;;
090319;0000;28,125;;;
090320;0000;30,4167;;;
090321;0000;33,9166;;;
090322;0000;34,6666;;;
090323;0000;29,5833;;;
090324;0000;27,6667;;;
090325;0000;34,5;;;
090326;0000;34,25;;;
090327;0000;27,9167;;;
090328;0000;31,5417;;;
090329;0000;18,2917;;;
090330;0000;26;;;
090331;0000;28,7083;;;
090401;0000;24,75;;;
090402;0000;24,9167;;;
090403;0000;18,9583;;;
090404;0000;17,6667;;;
090405;0000;24,1667;;;
090406;0000;31;;;
090407;0000;31,7083;;;
090408;0000;30,375;;;
090409;0000;33,0416;;;
090410;0000;26,375;;;
090411;0000;25,5;;;
090412;0000;24,3333;;;
090413;0000;27,6667;;;
090414;0000;34,8333;;;
090415;0000;44;;;
090416;0000;41,6666;;;
090417;0000;42,5416;;;
090418;0000;37,0833;;;
090419;0000;;;27,4962;
090420;0000;34,7916;;;
090421;0000;;;;
090422;0000;;;;
090423;0000;;;;
090424;0000;;;;
090425;0000;;;;
090426;0000;;;;
090427;0000;;;;
090428;0000;;;;
090429;0000;;;;
090430;0000;;;;
090501;0000;;;;
090502;0000;;;;
090503;0000;;;;
090504;0000;;;;
090505;0000;;;;
090506;0000;45,75;;;
090507;0000;49,5416;;;
090508;0000;44,1666;;;
090509;0000;43,25;;;
090510;0000;64,5416;;;
090511;0000;95,6666;;;
090512;0000;53,8636;;;
090513;0000;33,4166;;;
090514;0000;37,0833;;;
090515;0000;37,8182;;;
090516;0000;43,0833;;;
090517;0000;21,7917;;;
090518;0000;33,7083;;;
090519;0000;47,875;;;
090520;0000;49,625;;;
090521;0000;48,2916;;;
090522;0000;41;;;
090523;0000;44,2083;;;
090524;0000;51,375;;;
090525;0000;22,5;;;
090526;0000;21,1667;;;
090527;0000;49,0833;;;
090528;0000;50,375;;;
090529;0000;43,9166;;;
090530;0000;42,3333;;;
090531;0000;32;;;
090601;0000;40,5833;;;
090602;0000;43,2083;;;
090603;0000;54;;;
090604;0000;59,9583;;;
090605;0000;49,125;;;
090606;0000;59,875;;;
090607;0000;58,75;;;
090608;0000;74,75;;;
090609;0000;58,75;;;
090610;0000;49,7083;;;
090611;0000;51,9166;;;
090612;0000;60,4583;;;
090613;0000;56,3333;;;
090614;0000;41,75;;;
090615;0000;25,25;;;
090616;0000;37,875;;;
090617;0000;28,4583;;;
090618;0000;51,25;;;
090619;0000;38,1666;;;
090620;0000;19,0833;;;
090621;0000;24,4583;;;
090622;0000;39,4166;;;
090623;0000;61,375;;;
090624;0000;53,625;;;
090625;0000;58,5833;;;
090626;0000;57,5833;;;
090627;0000;35,8333;;;
090628;0000;8,58333;;;
090629;0000;16,75;;;
090630;0000;28,125;;;
090701;0000;24,2917;;;
090702;0000;38,875;;;
090703;0000;54,3333;;;
090704;0000;54,5833;;;
090705;0000;55,875;;;
090706;0000;24,125;;;
090707;0000;26,5;;;
090708;0000;46,0833;;;
090709;0000;44,5416;;;
090710;0000;31;;;
090711;0000;38,9583;;;
090712;0000;35,7916;;;
090713;0000;37,75;;;
090714;0000;30,9583;;;
090715;0000;31;;;
090716;0000;37,3333;;;
090717;0000;44,2083;;;
090718;0000;30,2917;;;
090719;0000;38,0416;;;
090720;0000;39,1666;;;
090721;0000;19,6667;;;
090722;0000;11,625;;;
090723;0000;34,3333;;;
090724;0000;42,6666;;;
090725;0000;41,2083;;;
090726;0000;45,4166;;;
090727;0000;59,9091;;;
090728;0000;58,0416;;;
090729;0000;39,8095;;;
090730;0000;40,25;;;
090731;0000;31,5652;;;
090801;0000;;;;
090802;0000;38;;;
090803;0000;41,5416;;;
090804;0000;23,375;;;
090805;0000;21;;;
090806;0000;40,125;;;
090807;0000;29,2917;;;
090808;0000;36,9166;;;
090809;0000;41,1666;;;
090810;0000;42,0416;;;
090811;0000;43,2916;;;
090812;0000;32,9166;;;
090813;0000;37,4583;;;
090814;0000;38,3333;;;
090815;0000;5,45833;;;
090816;0000;14,2917;;;
090817;0000;30,4583;;;
090818;0000;15,2083;;;
090819;0000;14,125;;;
090820;0000;26,8333;;;
090821;0000;42,375;;;
090822;0000;34,25;;;
090823;0000;32,8333;;;
090824;0000;57,1428;;;
090825;0000;50,625;;;
090826;0000;47,2083;;;
090827;0000;48,4583;;;
090828;0000;42,125;;;
090829;0000;27,375;;;
090830;0000;25,4167;;;
090831;0000;26,5833;;;
090901;0000;37,4166;;;
090902;0000;21,0833;;;
090903;0000;27,7917;;;
090904;0000;40,25;;;
090905;0000;37,625;;;
090906;0000;10,1667;;;
090907;0000;9,54166;;;
090908;0000;16;;;
090909;0000;27,4167;;;
090910;0000;35,5833;;;
090911;0000;40,2083;;;
090912;0000;43,2083;;;
090913;0000;29,375;;;
090914;0000;34,4166;;;
090915;0000;31,1667;;;
090916;0000;24,4583;;;
090917;0000;22,125;;;
090918;0000;34,9166;;;
090919;0000;35,0416;;;
090920;0000;21,4583;;;
090921;0000;10,8333;;;
090922;0000;12,5417;;;
090923;0000;22,2083;;;
090924;0000;28,5;;;
090925;0000;21,125;;;
090926;0000;11,375;;;
090927;0000;8,70833;;;
090928;0000;13,2917;;;
090929;0000;20,2083;;;
090930;0000;21,3333;;;
091001;0000;25,7917;;;
091002;0000;28,3333;;;
091003;0000;35,9166;;;
091004;0000;16,9583;;;
091005;0000;14;;;
091006;0000;19,7083;;;
091007;0000;25,8333;;;
091008;0000;24,8333;;;
091009;0000;24,9167;;;
091010;0000;11,1667;;;
091011;0000;8,91666;;;
091012;0000;14,625;;;
091013;0000;18,0417;;;
091014;0000;20,1667;;;
091015;0000;24,4583;;;
091016;0000;17,125;;;
091017;0000;13,9583;;;
091018;0000;10,5;;;
091019;0000;;;12,1792;
091020;0000;18,625;;;
091021;0000;28,375;;;
091022;0000;31,5833;;;
091023;0000;13,8333;;;
091024;0000;20,4167;;;
091025;0000;21,4583;;;
091026;0000;22,5;;;
091027;0000;30,7917;;;
091028;0000;34,3333;;;
091029;0000;22,9167;;;
091030;0000;19,5417;;;
091031;0000;17,1667;;;
091101;0000;13,375;;;
091102;0000;10,375;;;
091103;0000;10,75;;;
091104;0000;10,4167;;;
091105;0000;13,0417;;;
091106;0000;11,75;;;
091107;0000;11,875;;;
091108;0000;11,5417;;;
091109;0000;12,1667;;;
091110;0000;18,0417;;;
091111;0000;21,125;;;
091112;0000;17,75;;;
091113;0000;16,0833;;;
091114;0000;18,5;;;
091115;0000;18,7083;;;
091116;0000;18,5;;;
091117;0000;24,5;;;
091118;0000;28,1667;;;
091119;0000;14,7083;;;
091120;0000;28,9167;;;
091121;0000;23,6667;;;
091122;0000;24,0833;;;
091123;0000;16,375;;;
091124;0000;11;;;
091125;0000;14,375;;;
091126;0000;20,625;;;
091127;0000;19,2083;;;
091128;0000;17,0417;;;
091129;0000;13,625;;;
091130;0000;14;;;
091201;0000;17,8333;;;
091202;0000;20,0417;;;
091203;0000;24,2917;;;
091204;0000;21,0833;;;
091205;0000;17,9167;;;
091206;0000;13,7917;;;
091207;0000;13,6667;;;
091208;0000;13,4583;;;
091209;0000;18,875;;;
091210;0000;23,75;;;
091211;0000;20,25;;;
091212;0000;21,5;;;
091213;0000;19,8333;;;
091214;0000;25,9583;;;
091215;0000;26,2917;;;
091216;0000;21,4167;;;
091217;0000;24,2917;;;
091218;0000;17,0417;;;
091219;0000;16,4167;;;
091220;0000;18,7083;;;
091221;0000;16,2083;;;
091222;0000;18,3333;;;
091223;0000;30,625;;;
091224;0000;34,5416;;;
091225;0000;10,7083;;;
091226;0000;11,375;;;
091227;0000;14,25;;;
091228;0000;14,4167;;;
091229;0000;16,8333;;;
091230;0000;19,25;;;
091231;0000;31,9167;;;
100101;0000;12,625;;;
100102;0000;15,7083;;;
100103;0000;15,875;;;
100104;0000;15,4583;;;
100105;0000;10,7143;;;
100106;0000;15,8333;;;
100107;0000;25,4583;;;
100108;0000;27,4167;;;
100109;0000;29,1667;;;
100110;0000;20,625;;;
100111;0000;11,7083;;;
100112;0000;18,375;;;
100113;0000;25,0417;;;
100114;0000;29,6667;;;
100115;0000;36,25;;;
100116;0000;29,1667;;;
100117;0000;23,4583;;;
100118;0000;14,5417;;;
100119;0000;17,9583;;;
100120;0000;27,375;;;
100121;0000;31,0417;;;
100122;0000;23,2083;;;
100123;0000;25,625;;;
100124;0000;24,5;;;
100125;0000;23,2083;;;
100126;0000;19,9167;;;
100127;0000;25;;;
100128;0000;21,375;;;
100129;0000;18,9583;;;
100130;0000;15,9583;;;
100131;0000;17,6667;;;
100201;0000;16,7083;;;
100202;0000;18,75;;;
100203;0000;14,8333;;;
100204;0000;15,8333;;;
100205;0000;17,7083;;;
100206;0000;13,7083;;;
100207;0000;13,0833;;;
100208;0000;12,375;;;
100209;0000;16,7917;;;
100210;0000;18,8333;;;
100211;0000;19,9583;;;
100212;0000;25,0833;;;
100213;0000;22,1667;;;
100214;0000;16,6667;;;
100215;0000;18,9167;;;
100216;0000;18,75;;;
100217;0000;17,9167;;;
100218;0000;16,8333;;;
100219;0000;13,7083;;;
100220;0000;19,5;;;
100221;0000;17;;;
100222;0000;16,125;;;
100223;0000;20;;;
100224;0000;22,2917;;;
100225;0000;16,125;;;
100226;0000;19,4583;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;25,0833;;;
100304;0000;21,2917;;;
100305;0000;22,5417;;;
100306;0000;23,625;;;
100307;0000;15,1667;;;
100308;0000;14,875;;;
100309;0000;23,5;;;
100310;0000;25,9583;;;
100311;0000;22,9583;;;
100312;0000;23,7083;;;
100313;0000;22,3333;;;
100314;0000;22,25;;;
100315;0000;;;;
100316;0000;22,1667;;;
100317;0000;18,375;;;
100318;0000;18,625;;;
100319;0000;;;;
100320;0000;;;;
100321;0000;;;;
100322;0000;17,3333;;;
100323;0000;24,8333;;;
100324;0000;30,2083;;;
100325;0000;31,6111;;;
100326;0000;29,6667;;;
100327;0000;27,8333;;;
100328;0000;27,2083;;;
100329;0000;30,1667;;;
100330;0000;37,1666;;;
100331;0000;37,6666;;;
100401;0000;27,5417;;;
100402;0000;21,0417;;;
100403;0000;23,4583;;;
100404;0000;24,8333;;;
100405;0000;27,125;;;
100406;0000;24,5833;;;
100407;0000;35,25;;;
100408;0000;40,125;;;
100409;0000;35,25;;;
100410;0000;32,125;;;
100411;0000;36,6666;;;
100412;0000;28,3636;;;
100413;0000;30,5;;;
100414;0000;32,4583;;;
100415;0000;30,7083;;;
100416;0000;29,4583;;;
100417;0000;24,375;;;
100418;0000;18,75;;;
100419;0000;20,9167;;;
100420;0000;26,9583;;;
100421;0000;27,75;;;
100422;0000;29,4167;;;
100423;0000;28,5417;;;
100424;0000;18,9583;;;
100425;0000;31,5833;;;
100426;0000;44,7916;;;
100427;0000;42,0833;;;
100428;0000;44,125;;;
100429;0000;53,5416;;;
100430;0000;52,75;;;
100501;0000;49,8333;;;
100502;0000;27,5833;;;
100503;0000;23,9167;;;
100504;0000;27,6667;;;
100505;0000;24,875;;;
100506;0000;18,75;;;
100507;0000;36,9166;;;
100508;0000;45;;;
100509;0000;35,5454;;;
100510;0000;43,2083;;;
100511;0000;58,1666;;;
100512;0000;67,5416;;;
100513;0000;52,625;;;
100514;0000;38,2083;;;
100515;0000;16,9167;;;
100516;0000;22,625;;;
100517;0000;22,6364;;;
100518;0000;38,9583;;;
100519;0000;54,375;;;
100520;0000;52,9166;;;
100521;0000;57;;;
100522;0000;24,8333;;;
100523;0000;11,25;;;
100524;0000;30,5833;;;
100525;0000;55,7916;;;
100526;0000;53,8333;;;
100527;0000;53,1666;;;
100528;0000;38,6666;;;
100529;0000;19,2917;;;
100530;0000;27,7083;;;
100531;0000;31,5909;;;
100601;0000;39,375;;;
100602;0000;45,2083;;;
100603;0000;44,3333;;;
100604;0000;57,5;;;
100605;0000;43,5;;;
100606;0000;37,7916;;;
100607;0000;51,6666;;;
100608;0000;46,3333;;;
100609;0000;41,25;;;
100610;0000;35,7916;;;
100611;0000;33,9583;;;
100612;0000;34,3333;;;
100613;0000;24,75;;;
100614;0000;6,125;;;
100615;0000;18,7917;;;
100616;0000;32,9583;;;
100617;0000;50,25;;;
100618;0000;8,41666;;;
100619;0000;12,375;;;
100620;0000;29,25;;;
100621;0000;53,625;;;
100622;0000;39,7916;;;
100623;0000;32,0416;;;
100624;0000;16,9167;;;
100625;0000;33,1364;;;
100626;0000;37,7083;;;
100627;0000;33,7083;;;
100628;0000;41,4583;;;
100629;0000;40,625;;;
100630;0000;55,6666;;;
100701;0000;36,3333;;;
100702;0000;54,4166;;;
100703;0000;42,2916;;;
100704;0000;21,875;;;
100705;0000;18,1667;;;
100706;0000;13,6667;;;
100707;0000;23,875;;;
100708;0000;35,6666;;;
100709;0000;44,5833;;;
100710;0000;;;;
100711;0000;14,3478;;;
100712;0000;;;;
100713;0000;42,0833;;;
100714;0000;36;;;
100715;0000;36,375;;;
100716;0000;33,7916;;;
100717;0000;29,2083;;;
100718;0000;31,4167;;;
100719;0000;38,625;;;
100720;0000;35,8333;;;
100721;0000;33,9583;;;
100722;0000;25,7917;;;
100723;0000;30,5833;;;
100724;0000;20,4167;;;
100725;0000;25,2083;;;
100726;0000;32,4545;;;
100727;0000;;;26,1886;
100728;0000;;;;
100729;0000;46,0416;;;
100730;0000;41,5;;;
100731;0000;47,1666;;;
100801;0000;37,375;;;
100802;0000;33,2083;;;
100803;0000;33,1666;;;
100804;0000;43;;;
100805;0000;49;;;
100806;0000;50,5833;;;
100807;0000;36,4166;;;
100808;0000;19,5;;;
100809;0000;29,0833;;;
100810;0000;40,9166;;;
100811;0000;28,75;;;
100812;0000;29,25;;;
100813;0000;37,375;;;
100814;0000;31,8333;;;
100815;0000;20,6667;;;
100816;0000;29,7917;;;
100817;0000;28,9583;;;
100818;0000;25,625;;;
100819;0000;34,3333;;;
100820;0000;32,8333;;;
100821;0000;30,4167;;;
100822;0000;24,0833;;;
100823;0000;15,4583;;;
100824;0000;16,7917;;;
100825;0000;21,1667;;;
100826;0000;20,4583;;;
100827;0000;17,625;;;
100828;0000;14,0833;;;
100829;0000;22,3333;;;
100830;0000;14,7083;;;
100831;0000;15,5;;;
100901;0000;19,1429;;;
100902;0000;7,66666;;;
100903;0000;15,0417;;;
100904;0000;26,875;;;
100905;0000;33,8333;;;
100906;0000;34,7916;;;
100907;0000;36,125;;;
100908;0000;30,9583;;;
100909;0000;21,1667;;;
100910;0000;18,0833;;;
100911;0000;19,9583;;;
100912;0000;9,125;;;
100913;0000;16;;;
100914;0000;26,7083;;;
100915;0000;27,0833;;;
100916;0000;22,375;;;
100917;0000;27;;;
100918;0000;30,2917;;;
100919;0000;18,0417;;;
100920;0000;9,20833;;;
100921;0000;12,4583;;;
100922;0000;12,4583;;;
100923;0000;16,0833;;;
100924;0000;21,5417;;;
100925;0000;14,1667;;;
100926;0000;13,0417;;;
100927;0000;7,6842;;;
100928;0000;14,4167;;;
100929;0000;16,5;;;
100930;0000;14,3333;;;
101001;0000;17,625;;;
101002;0000;20,625;;;
101003;0000;22,5417;;;
101004;0000;20,375;;;
101005;0000;25;;;
101006;0000;13,0417;;;
101007;0000;21,625;;;
101008;0000;20,7083;;;
101009;0000;23;;;
101010;0000;25,4583;;;
101011;0000;21;;;
101012;0000;17,5;;;
101013;0000;13,75;;;
101014;0000;18,375;;;
101015;0000;15,4583;;;
101016;0000;22,3333;;;
101017;0000;21,0417;;;
101018;0000;18,2083;;;
101019;0000;17,5417;;;
101020;0000;12;;;
101021;0000;16,75;;;
101022;0000;17,125;;;
101023;0000;15,1667;;;
101024;0000;15,5833;;;
101025;0000;18,2083;;;
101026;0000;19,1818;;;
101027;0000;11,6667;;;
101028;0000;10,9565;;;
101029;0000;7,83333;;;
101030;0000;15,2917;;;
101031;0000;19,875;;;
101101;0000;16,5;;;
101102;0000;19,5833;;;
101103;0000;16,1667;;;
101104;0000;16,625;;;
101105;0000;18,5;;;
101106;0000;18,6667;;;
101107;0000;;;;
101108;0000;;;;
101109;0000;14,2917;;;
101110;0000;19,8333;;;
101111;0000;22;;;
101112;0000;19,4167;;;
101113;0000;16,7917;;;
101114;0000;11,4167;;;
101115;0000;14,8333;;;
101116;0000;16,375;;;
101117;0000;17,2917;;;
101118;0000;13,5;;;
101119;0000;13,5833;;;
101120;0000;10,8333;;;
101121;0000;9,29166;;;
101122;0000;11,7917;;;
101123;0000;16;;;
101124;0000;17,9583;;;
101125;0000;18,625;;;
101126;0000;18;;;
101127;0000;16,0417;;;
101128;0000;13,875;;;
101129;0000;16,5833;;;
101130;0000;15,2083;;;
101201;0000;13,9167;;;
101202;0000;11,6667;;;
101203;0000;12,0417;;;
101204;0000;14,75;;;
101205;0000;17,2083;;;
101206;0000;18,375;;;
101207;0000;14,6667;;;
101208;0000;14;;;
101209;0000;10,9167;;;
101210;0000;9,79166;;;
101211;0000;8,08333;;;
101212;0000;8,54166;;;
101213;0000;33,3333;;;
101214;0000;32,375;;;
101215;0000;23,7917;;;
101216;0000;19,2083;;;
101217;0000;14,4583;;;
101218;0000;10,9167;;;
101219;0000;12,8333;;;
101220;0000;17,5833;;;
101221;0000;20,5417;;;
101222;0000;24,3333;;;
101223;0000;16,75;;;
101224;0000;20,4583;;;
101225;0000;17,7083;;;
101226;0000;16,0417;;;
101227;0000;15,0833;;;
101228;0000;17,6667;;;
101229;0000;27,125;;;
101230;0000;28,625;;;
101231;0000;20,7083;;;
110101;0000;17,5833;;;
110102;0000;11,2917;;;
110103;0000;11,5;;;
110104;0000;8,41666;;;
110105;0000;15;;;
110106;0000;20,25;;;
110107;0000;19,375;;;
110108;0000;18,4583;;;
110109;0000;20,7917;;;
110110;0000;21,0833;;;
110111;0000;20,125;;;
110112;0000;25,0417;;;
110113;0000;20,2083;;;
110114;0000;15,5;;;
110115;0000;11,9167;;;
110116;0000;10,3333;;;
110117;0000;17,1667;;;
110118;0000;29,4583;;;
110119;0000;22,3333;;;
110120;0000;19,7727;;;
110121;0000;21,9167;;;
110122;0000;18,1667;;;
110123;0000;19,3333;;;
110124;0000;16,25;;;
110125;0000;18,4545;;;
110126;0000;20,625;;;
110127;0000;19,0833;;;
110128;0000;17,5417;;;
110129;0000;20,6667;;;
110130;0000;18,5417;;;
110131;0000;17,375;;;
110201;0000;16,5833;;;
110202;0000;22,9167;;;
110203;0000;;;;
110204;0000;27,3333;;;
110205;0000;43,4166;;;
110206;0000;29,9583;;;
110207;0000;21,8333;;;
110208;0000;26,0417;;;
110209;0000;19,3333;;;
110210;0000;16,4583;;;
110211;0000;12,5;;;
110212;0000;13,1667;;;
110213;0000;14,5833;;;
110214;0000;24,0417;;;
110215;0000;30,3333;;;
110216;0000;18,375;;;
110217;0000;18,1667;;;
110218;0000;20,1667;;;
110219;0000;15,65;;;
110220;0000;13,625;;;
110221;0000;15,625;;;
110222;0000;15,875;;;
110223;0000;18,125;;;
110224;0000;20,9167;;;
110225;0000;19,25;;;
110226;0000;20,5417;;;
110227;0000;20,6667;;;
110228;0000;32,5833;;;
110301;0000;42,2916;;;
