FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
081122;0000;;;8,09027;
081123;0000;;;8,27429;
081124;0000;;;9,47916;
081125;0000;;;9,87846;
081126;0000;;;9,87845;
081127;0000;;;5,45833;
081128;0000;;;7,68054;
081129;0000;;;8,91666;
081130;0000;;;10,4861;
081201;0000;;;9,45485;
081202;0000;;;12,5417;
081203;0000;;;11,6423;
081204;0000;;;13,4167;
081205;0000;;;11,0173;
081206;0000;;;10,2431;
081207;0000;;;8,62846;
081208;0000;;;7,875;
081209;0000;;;12,3403;
081210;0000;;;17,3298;
081211;0000;;;13,5938;
081212;0000;;;;
081213;0000;;;;
081214;0000;;;10,7951;
081215;0000;;;7;
081216;0000;;;5,60606;
081217;0000;;;10,9167;
081218;0000;;;11,2882;
081219;0000;;;12,4097;
081220;0000;;;8,28819;
081221;0000;;;11,625;
081222;0000;;;12,2743;
081223;0000;;;15,2083;
081224;0000;;;9,57291;
081225;0000;;;11,1181;
081226;0000;;;21,4236;
081227;0000;;;11,7917;
081228;0000;;;11,7396;
081229;0000;;;16,4826;
081230;0000;;;15,25;
081231;0000;;;20,3299;
090101;0000;14,4583;;;
090102;0000;16,75;;;
090103;0000;20,125;;;
090104;0000;15,5833;;;
090105;0000;13,25;;;
090106;0000;7,66666;;;
090107;0000;11,7917;;;
090108;0000;16,2083;;;
090109;0000;14,5;;;
090110;0000;17,125;;;
090111;0000;14,4167;;;
090112;0000;13,0833;;;
090113;0000;13,9583;;;
090114;0000;7,79166;;;
090115;0000;14,3333;;;
090116;0000;14,8333;;;
090117;0000;15,2917;;;
090118;0000;13,4583;;;
090119;0000;17,2917;;;
090120;0000;17,1667;;;
090121;0000;15;;;
090122;0000;15,8333;;;
090123;0000;16,875;;;
090124;0000;11;;;
090125;0000;11,4583;;;
090126;0000;19,7917;;;
090127;0000;20,5833;;;
090128;0000;20,875;;;
090129;0000;17,6667;;;
090130;0000;17,9167;;;
090131;0000;18,125;;;
090201;0000;14,6667;;;
090202;0000;14,75;;;
090203;0000;15,0417;;;
090204;0000;9,5;;;
090205;0000;8,75;;;
090206;0000;14,5833;;;
090207;0000;13,625;;;
090208;0000;16,1667;;;
090209;0000;15,7917;;;
090210;0000;20,0417;;;
090211;0000;22,75;;;
090212;0000;21,4583;;;
090213;0000;15,6667;;;
090214;0000;18,8333;;;
090215;0000;17,5417;;;
090216;0000;17,375;;;
090217;0000;14,0833;;;
090218;0000;15,4167;;;
090219;0000;9,75;;;
090220;0000;9,875;;;
090221;0000;10,6667;;;
090222;0000;16,125;;;
090223;0000;16,875;;;
090224;0000;14,1667;;;
090225;0000;15,9583;;;
090226;0000;14;;;
090227;0000;12,75;;;
090228;0000;10,125;;;
090301;0000;9,66666;;;
090302;0000;9,70833;;;
090303;0000;8,91666;;;
090304;0000;11,8333;;;
090305;0000;19,9583;;;
090306;0000;18,8333;;;
090307;0000;15,9167;;;
090308;0000;;;9,59721;
090309;0000;;;11,0903;
090310;0000;10,0833;;;
090311;0000;12,5833;;;
090312;0000;18,375;;;
090313;0000;21,25;;;
090314;0000;30,5417;;;
090315;0000;17,6667;;;
090316;0000;12,7083;;;
090317;0000;17,4167;;;
090318;0000;20,75;;;
090319;0000;12,5833;;;
090320;0000;21;;;
090321;0000;28,4167;;;
090322;0000;27,0833;;;
090323;0000;21,875;;;
090324;0000;18,75;;;
090325;0000;16,375;;;
090326;0000;23,125;;;
090327;0000;14,5417;;;
090328;0000;19,2917;;;
090329;0000;10,75;;;
090330;0000;15,5833;;;
090331;0000;22,7917;;;
090401;0000;18,5417;;;
090402;0000;16,875;;;
090403;0000;7,33333;;;
090404;0000;10,5;;;
090405;0000;26,1667;;;
090406;0000;22,5;;;
090407;0000;25,0417;;;
090408;0000;15,9583;;;
090409;0000;17,2917;;;
090410;0000;13,7917;;;
090411;0000;16,0833;;;
090412;0000;13,6667;;;
090413;0000;19,8333;;;
090414;0000;32,375;;;
090415;0000;25,0869;;;
090416;0000;21,9583;;;
090417;0000;30,125;;;
090418;0000;36,0833;;;
090419;0000;36,4583;;;
090420;0000;31,5833;;;
090421;0000;;;18,8784;
090422;0000;;;7,09028;
090423;0000;19,6667;;;
090424;0000;31,7083;;;
090425;0000;45,5416;;;
090426;0000;41,4166;;;
090427;0000;27,125;;;
090428;0000;25,25;;;
090429;0000;29,25;;;
090430;0000;24,2083;;;
090501;0000;39,3333;;;
090502;0000;27,375;;;
090503;0000;25,6667;;;
090504;0000;11,0417;;;
090505;0000;23,7917;;;
090506;0000;26,625;;;
090507;0000;41,625;;;
090508;0000;38,625;;;
090509;0000;18,6667;;;
090510;0000;67,7916;;;
090511;0000;81,9583;;;
090512;0000;67,0416;;;
090513;0000;;;12,6666;
090514;0000;16,7619;;;
090515;0000;25,25;;;
090516;0000;31,9167;;;
090517;0000;13,4167;;;
090518;0000;16,7917;;;
090519;0000;33,8333;;;
090520;0000;44,7083;;;
090521;0000;52,4166;;;
090522;0000;43,375;;;
090523;0000;43,4583;;;
090524;0000;40,4583;;;
090525;0000;9,08333;;;
090526;0000;18,3333;;;
090527;0000;29,625;;;
090528;0000;26,8333;;;
090529;0000;28,5417;;;
090530;0000;29,7083;;;
090531;0000;38,6666;;;
090601;0000;38,75;;;
090602;0000;49,6666;;;
090603;0000;54,1666;;;
090604;0000;55,3333;;;
090605;0000;47;;;
090606;0000;46,875;;;
090607;0000;47,9583;;;
090608;0000;65,2083;;;
090609;0000;73,5416;;;
090610;0000;71,0416;;;
090611;0000;65,625;;;
090612;0000;46,9166;;;
090613;0000;41,6666;;;
090614;0000;28,0833;;;
090615;0000;31,5;;;
090616;0000;36,375;;;
090617;0000;18,5833;;;
090618;0000;42,375;;;
090619;0000;26,875;;;
090620;0000;3,08333;;;
090621;0000;18,1667;;;
090622;0000;30;;;
090623;0000;40,5833;;;
090624;0000;69,5416;;;
090625;0000;56,8333;;;
090626;0000;64,4583;;;
090627;0000;36,5833;;;
090628;0000;5,70833;;;
090629;0000;19,375;;;
090630;0000;26,5;;;
090701;0000;17,0417;;;
090702;0000;27,625;;;
090703;0000;34,5416;;;
090704;0000;39,5;;;
090705;0000;36,2083;;;
090706;0000;28,0833;;;
090707;0000;18,8333;;;
090708;0000;34,8333;;;
090709;0000;40,125;;;
090710;0000;32,125;;;
090711;0000;53,2083;;;
090712;0000;48,8333;;;
090713;0000;35,0833;;;
090714;0000;36,6315;;;
090715;0000;34,2083;;;
090716;0000;43,4583;;;
090717;0000;24,1667;;;
090718;0000;37,625;;;
090719;0000;46,0416;;;
090720;0000;36,375;;;
090721;0000;20,25;;;
090722;0000;14,875;;;
090723;0000;31,9583;;;
090724;0000;57,2916;;;
090725;0000;53,6666;;;
090726;0000;61,5833;;;
090727;0000;56,5833;;;
090728;0000;52,7916;;;
090729;0000;39,25;;;
090730;0000;35,9166;;;
090731;0000;18,9583;;;
090801;0000;42,125;;;
090802;0000;43,7083;;;
090803;0000;30,4167;;;
090804;0000;7,33333;;;
090805;0000;13,2083;;;
090806;0000;29,7917;;;
090807;0000;26,7917;;;
090808;0000;37,2916;;;
090809;0000;38,6666;;;
090810;0000;38,2083;;;
090811;0000;32,4583;;;
090812;0000;7,91666;;;
090813;0000;24,0833;;;
090814;0000;13,625;;;
090815;0000;7,5;;;
090816;0000;15,9167;;;
090817;0000;32,9583;;;
090818;0000;12,7083;;;
090819;0000;6,20833;;;
090820;0000;21,1667;;;
090821;0000;20,7083;;;
090822;0000;18,25;;;
090823;0000;29,5;;;
090824;0000;41;;;
090825;0000;46,2083;;;
090826;0000;36,4166;;;
090827;0000;28,0417;;;
090828;0000;19,5833;;;
090829;0000;5,875;;;
090830;0000;19,2083;;;
090831;0000;10,4583;;;
090901;0000;13,9583;;;
090902;0000;6,89999;;;
090903;0000;14;;;
090904;0000;31,7917;;;
090905;0000;23,125;;;
090906;0000;7;;;
090907;0000;6,25;;;
090908;0000;12,7083;;;
090909;0000;19,375;;;
090910;0000;24,0833;;;
090911;0000;30,375;;;
090912;0000;39,25;;;
090913;0000;17,7917;;;
090914;0000;19;;;
090915;0000;19,0417;;;
090916;0000;15,2917;;;
090917;0000;10,3333;;;
090918;0000;27,0833;;;
090919;0000;24;;;
090920;0000;13,125;;;
090921;0000;4;;;
090922;0000;12,0833;;;
090923;0000;20,1667;;;
090924;0000;21,5833;;;
090925;0000;11,0909;;;
090926;0000;6,125;;;
090927;0000;6,125;;;
090928;0000;8,45833;;;
090929;0000;12,3333;;;
090930;0000;11,35;;;
091001;0000;16,2083;;;
091002;0000;16,7917;;;
091003;0000;16,4583;;;
091004;0000;9,66666;;;
091005;0000;7,29166;;;
091006;0000;9,83333;;;
091007;0000;15,875;;;
091008;0000;15,2917;;;
091009;0000;15,25;;;
091010;0000;4,20833;;;
091011;0000;6,08333;;;
091012;0000;9,41666;;;
091013;0000;9,54166;;;
091014;0000;;;5,96874;
091015;0000;;;7,85764;
091016;0000;13,25;;;
091017;0000;8,58333;;;
091018;0000;7,83333;;;
091019;0000;14,7083;;;
091020;0000;13,2917;;;
091021;0000;19,9167;;;
091022;0000;18,9091;;;
091023;0000;7,16666;;;
091024;0000;11,7083;;;
091025;0000;12,2083;;;
091026;0000;13,7083;;;
091027;0000;18,3333;;;
091028;0000;21,1667;;;
091029;0000;15,0833;;;
091030;0000;10;;;
091031;0000;8,79166;;;
091101;0000;6;;;
091102;0000;4,83333;;;
091103;0000;5,75;;;
091104;0000;4,25;;;
091105;0000;6,75;;;
091106;0000;10,6667;;;
091107;0000;7,33333;;;
091108;0000;6,79166;;;
091109;0000;5,41666;;;
091110;0000;9,75;;;
091111;0000;12,4583;;;
091112;0000;10,5833;;;
091113;0000;6,875;;;
091114;0000;11,5833;;;
091115;0000;11,4167;;;
091116;0000;9,70833;;;
091117;0000;15,75;;;
091118;0000;14,3333;;;
091119;0000;7,45833;;;
091120;0000;13,1667;;;
091121;0000;11,2917;;;
091122;0000;12,125;;;
091123;0000;8,125;;;
091124;0000;6,33333;;;
091125;0000;7,29166;;;
091126;0000;12,9583;;;
091127;0000;10,5833;;;
091128;0000;8,5;;;
091129;0000;6,70833;;;
091130;0000;9,16666;;;
091201;0000;10,5833;;;
091202;0000;11,7083;;;
091203;0000;18,7083;;;
091204;0000;10,625;;;
091205;0000;7,75;;;
091206;0000;9,79166;;;
091207;0000;9,54166;;;
091208;0000;9,25;;;
091209;0000;13,4167;;;
091210;0000;9,75;;;
091211;0000;11,375;;;
091212;0000;14,3333;;;
091213;0000;18,375;;;
091214;0000;25,0417;;;
091215;0000;20,3333;;;
091216;0000;15,1667;;;
091217;0000;11,4167;;;
091218;0000;14,2917;;;
091219;0000;10,7917;;;
091220;0000;14,75;;;
091221;0000;11,125;;;
091222;0000;19,125;;;
091223;0000;33,8333;;;
091224;0000;19,125;;;
091225;0000;6,125;;;
091226;0000;8,25;;;
091227;0000;22,4583;;;
091228;0000;10,5833;;;
091229;0000;10,2083;;;
091230;0000;12,5;;;
091231;0000;14,4167;;;
100101;0000;8;;;
100102;0000;10,5833;;;
100103;0000;8,83333;;;
100104;0000;6,45833;;;
100105;0000;8,83333;;;
100106;0000;17,25;;;
100107;0000;43,0833;;;
100108;0000;34,6666;;;
100109;0000;35,875;;;
100110;0000;23,1667;;;
100111;0000;10,1667;;;
100112;0000;11,7917;;;
100113;0000;24,625;;;
100114;0000;22,875;;;
100115;0000;19,0417;;;
100116;0000;11,8333;;;
100117;0000;14,125;;;
100118;0000;6,04166;;;
100119;0000;13,4167;;;
100120;0000;19,0833;;;
100121;0000;21,9583;;;
100122;0000;13,1667;;;
100123;0000;15,9167;;;
100124;0000;18,0417;;;
100125;0000;20,5;;;
100126;0000;11,4167;;;
100127;0000;16,7083;;;
100128;0000;14,7917;;;
100129;0000;13,7083;;;
100130;0000;14,875;;;
100131;0000;15,6667;;;
100201;0000;18,2917;;;
100202;0000;8,42105;;;
100203;0000;9,83333;;;
100204;0000;10,625;;;
100205;0000;11,7083;;;
100206;0000;8,125;;;
100207;0000;8,83333;;;
100208;0000;9,20833;;;
100209;0000;10,9583;;;
100210;0000;11,9167;;;
100211;0000;13,1667;;;
100212;0000;14;;;
100213;0000;15,9583;;;
100214;0000;16,0833;;;
100215;0000;17,4583;;;
100216;0000;14,8333;;;
100217;0000;11,875;;;
100218;0000;11,9167;;;
100219;0000;8,45833;;;
100220;0000;14,4583;;;
100221;0000;10,125;;;
100222;0000;6,45833;;;
100223;0000;12,4167;;;
100224;0000;13,0417;;;
100225;0000;9,125;;;
100226;0000;14,625;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;;;;
100304;0000;;;;
100305;0000;15,3333;;;
100306;0000;19,5833;;;
100307;0000;7,75;;;
100308;0000;9,66666;;;
100309;0000;;;;
100310;0000;;;12,5783;
100311;0000;9,66666;;;
100312;0000;13,1667;;;
100313;0000;13,4583;;;
100314;0000;14,5;;;
100315;0000;19,2083;;;
100316;0000;13,4167;;;
100317;0000;11,6667;;;
100318;0000;10,75;;;
100319;0000;17,3333;;;
100320;0000;11,3333;;;
100321;0000;6,58333;;;
100322;0000;11,2917;;;
100323;0000;17,9583;;;
100324;0000;;;16,184;
100325;0000;20,1667;;;
100326;0000;13,7917;;;
100327;0000;19,375;;;
100328;0000;13;;;
100329;0000;20,7083;;;
100330;0000;31,5417;;;
100331;0000;14,75;;;
100401;0000;12,125;;;
100402;0000;13,9167;;;
100403;0000;21,7917;;;
100404;0000;22;;;
100405;0000;14,1667;;;
100406;0000;11,4167;;;
100407;0000;25;;;
100408;0000;27,5417;;;
100409;0000;17,6667;;;
100410;0000;23,75;;;
100411;0000;26,0417;;;
100412;0000;20,7917;;;
100413;0000;21,6667;;;
100414;0000;27,4167;;;
100415;0000;34,5416;;;
100416;0000;14,8333;;;
100417;0000;17,3333;;;
100418;0000;14,0417;;;
100419;0000;13;;;
100420;0000;20,0417;;;
100421;0000;23,1667;;;
100422;0000;22,3333;;;
100423;0000;21,9167;;;
100424;0000;16,0417;;;
100425;0000;23,25;;;
100426;0000;37,5833;;;
100427;0000;42,875;;;
100428;0000;45;;;
100429;0000;58,125;;;
100430;0000;45,6666;;;
100501;0000;40,875;;;
100502;0000;20,625;;;
100503;0000;29,8333;;;
100504;0000;26,9167;;;
100505;0000;12,375;;;
100506;0000;15;;;
100507;0000;24,9583;;;
100508;0000;41,9583;;;
100509;0000;51,1666;;;
100510;0000;32,875;;;
100511;0000;18,2273;;;
100512;0000;40,625;;;
100513;0000;42,9166;;;
100514;0000;32,25;;;
100515;0000;8,75;;;
100516;0000;21,0417;;;
100517;0000;25,4583;;;
100518;0000;28,1667;;;
100519;0000;45,5833;;;
100520;0000;46,25;;;
100521;0000;44,5;;;
100522;0000;17,25;;;
100523;0000;15,5833;;;
100524;0000;25,75;;;
100525;0000;45,375;;;
100526;0000;43,3333;;;
100527;0000;57,0833;;;
100528;0000;30,2083;;;
100529;0000;30,6667;;;
100530;0000;29,625;;;
100531;0000;33,5416;;;
100601;0000;33,0833;;;
100602;0000;36,0416;;;
100603;0000;46,5416;;;
100604;0000;60,2916;;;
100605;0000;58,4166;;;
100606;0000;56,875;;;
100607;0000;43,5416;;;
100608;0000;40,1666;;;
100609;0000;34,75;;;
100610;0000;13,4167;;;
100611;0000;40,2916;;;
100612;0000;41,6666;;;
100613;0000;33,4583;;;
100614;0000;;;;
100615;0000;16,625;;;
100616;0000;;;15,8854;
100617;0000;42,7916;;;
100618;0000;12,619;;;
100619;0000;29,6667;;;
100620;0000;38,7916;;;
100621;0000;42,5833;;;
100622;0000;36,5416;;;
100623;0000;33,0416;;;
100624;0000;13,7083;;;
100625;0000;25;;;
100626;0000;39,2083;;;
100627;0000;44,0833;;;
100628;0000;40,0833;;;
100629;0000;37,2083;;;
100630;0000;51,0416;;;
100701;0000;47,5416;;;
100702;0000;45,0833;;;
100703;0000;52,9166;;;
100704;0000;19,25;;;
100705;0000;14,625;;;
100706;0000;12,0833;;;
100707;0000;23,5833;;;
100708;0000;33,4166;;;
100709;0000;47,5416;;;
100710;0000;40,4583;;;
100711;0000;9;;;
100712;0000;21,2083;;;
100713;0000;47,75;;;
100714;0000;48,2916;;;
100715;0000;37,4583;;;
100716;0000;45,7083;;;
100717;0000;31,9583;;;
100718;0000;42,0833;;;
100719;0000;39,875;;;
100720;0000;39,625;;;
100721;0000;34,5833;;;
100722;0000;14,7083;;;
100723;0000;21,5417;;;
100724;0000;22,2917;;;
100725;0000;49;;;
100726;0000;32,9583;;;
100727;0000;33;;;
100728;0000;31;;;
100729;0000;43,2083;;;
100730;0000;38,6666;;;
100731;0000;36,9166;;;
100801;0000;32,0833;;;
100802;0000;26,6667;;;
100803;0000;20,7083;;;
100804;0000;33;;;
100805;0000;22,5833;;;
100806;0000;40,0833;;;
100807;0000;30,3333;;;
100808;0000;26,7917;;;
100809;0000;28,0833;;;
100810;0000;27,625;;;
100811;0000;25,2917;;;
100812;0000;28,5;;;
100813;0000;41,7083;;;
100814;0000;35,0833;;;
100815;0000;19,9583;;;
100816;0000;29,625;;;
100817;0000;24,1667;;;
100818;0000;22,8333;;;
100819;0000;23,4583;;;
100820;0000;25,5417;;;
100821;0000;16,6522;;;
100822;0000;11,5417;;;
100823;0000;6,91666;;;
100824;0000;14,9167;;;
100825;0000;14,875;;;
100826;0000;13,5833;;;
100827;0000;11,2917;;;
100828;0000;7,45833;;;
100829;0000;13,7917;;;
100830;0000;6,66666;;;
100831;0000;9,66666;;;
100901;0000;16,875;;;
100902;0000;9,54166;;;
100903;0000;12;;;
100904;0000;29,5;;;
100905;0000;28,4167;;;
100906;0000;24,125;;;
100907;0000;29,4583;;;
100908;0000;22,25;;;
100909;0000;14,8333;;;
100910;0000;13,125;;;
100911;0000;15,625;;;
100912;0000;6,25;;;
100913;0000;10,5417;;;
100914;0000;19,2917;;;
100915;0000;19,8333;;;
100916;0000;14,7917;;;
100917;0000;18,5;;;
100918;0000;22,7917;;;
100919;0000;17,0417;;;
100920;0000;7,20833;;;
100921;0000;7,75;;;
100922;0000;9,16666;;;
100923;0000;10,25;;;
100924;0000;12,625;;;
100925;0000;6,625;;;
100926;0000;7,58333;;;
100927;0000;6,70833;;;
100928;0000;11,375;;;
100929;0000;11,75;;;
100930;0000;9,625;;;
101001;0000;15,375;;;
101002;0000;18,9167;;;
101003;0000;15,6667;;;
101004;0000;9,5;;;
101005;0000;8,875;;;
101006;0000;7,70833;;;
101007;0000;13,7917;;;
101008;0000;13,3333;;;
101009;0000;10,2917;;;
101010;0000;14,05;;;
101011;0000;10,4167;;;
101012;0000;7,66666;;;
101013;0000;7,75;;;
101014;0000;9,52631;;;
101015;0000;9,16666;;;
101016;0000;15,1667;;;
101017;0000;15,25;;;
101018;0000;12,0833;;;
101019;0000;13,0833;;;
101020;0000;5;;;
101021;0000;8,91666;;;
101022;0000;8,25;;;
101023;0000;8,20833;;;
101024;0000;11,4167;;;
101025;0000;12;;;
101026;0000;10,125;;;
101027;0000;8,08333;;;
101028;0000;6,33333;;;
101029;0000;6,54166;;;
101030;0000;12,7917;;;
101031;0000;14,4167;;;
101101;0000;14,4583;;;
101102;0000;10,1667;;;
101103;0000;6,41666;;;
101104;0000;10,2917;;;
101105;0000;13,4167;;;
101106;0000;11,7917;;;
101107;0000;4,125;;;
101108;0000;5,79166;;;
101109;0000;10,375;;;
101110;0000;13,2917;;;
101111;0000;10,2917;;;
101112;0000;12,4583;;;
101113;0000;11;;;
101114;0000;10,4167;;;
101115;0000;12;;;
101116;0000;11,0417;;;
101117;0000;10,125;;;
101118;0000;7,375;;;
101119;0000;7,75;;;
101120;0000;7,5;;;
101121;0000;6,79166;;;
101122;0000;9,16666;;;
101123;0000;10,6667;;;
101124;0000;10,25;;;
101125;0000;9,875;;;
101126;0000;12,5833;;;
101127;0000;10,3333;;;
101128;0000;10,25;;;
101129;0000;11,0833;;;
101130;0000;8,86363;;;
101201;0000;6,08333;;;
101202;0000;3,16666;;;
101203;0000;4,45833;;;
101204;0000;10,5833;;;
101205;0000;13,7083;;;
101206;0000;9,45833;;;
101207;0000;7,54166;;;
101208;0000;8,5;;;
101209;0000;6,875;;;
101210;0000;7,125;;;
101211;0000;7,54166;;;
101212;0000;7,16666;;;
101213;0000;11,6667;;;
101214;0000;14,9167;;;
101215;0000;16,125;;;
101216;0000;11,875;;;
101217;0000;8,75;;;
101218;0000;7,95833;;;
101219;0000;11;;;
101220;0000;11,9583;;;
101221;0000;18,9167;;;
101222;0000;11,125;;;
101223;0000;8,79166;;;
101224;0000;10,875;;;
101225;0000;11,0417;;;
101226;0000;8,75;;;
101227;0000;10,125;;;
101228;0000;17,0833;;;
101229;0000;13,6667;;;
101230;0000;11,7917;;;
101231;0000;11,5417;;;
110101;0000;10,875;;;
110102;0000;;;;
110103;0000;;;;
110104;0000;;;;
110105;0000;9,66666;;;
110106;0000;12,7917;;;
110107;0000;12,1667;;;
110108;0000;13,75;;;
110109;0000;28,625;;;
110110;0000;12,7917;;;
110111;0000;11,875;;;
110112;0000;19,375;;;
110113;0000;11,5417;;;
110114;0000;10,7917;;;
110115;0000;11,75;;;
110116;0000;8,625;;;
110117;0000;20,9583;;;
110118;0000;21,2917;;;
110119;0000;15,2083;;;
110120;0000;17,5;;;
110121;0000;14,0417;;;
110122;0000;13,6667;;;
110123;0000;12,1667;;;
110124;0000;10;;;
110125;0000;8,91666;;;
110126;0000;12,5;;;
110127;0000;13,4167;;;
110128;0000;14,2917;;;
110129;0000;15,375;;;
110130;0000;12,5833;;;
110131;0000;10,8333;;;
110201;0000;16,25;;;
110202;0000;19,125;;;
110203;0000;10,75;;;
110204;0000;18,7083;;;
110205;0000;21,9583;;;
110206;0000;17,8333;;;
110207;0000;16,625;;;
110208;0000;15,625;;;
110209;0000;10,5;;;
110210;0000;10,3333;;;
110211;0000;8,68181;;;
110212;0000;8,04166;;;
110213;0000;11,2917;;;
110214;0000;24,125;;;
110215;0000;16,3333;;;
110216;0000;12,9167;;;
110217;0000;12,5833;;;
110218;0000;15,7917;;;
110219;0000;12,0833;;;
110220;0000;12;;;
110221;0000;9,75;;;
110222;0000;11,375;;;
110223;0000;13,9583;;;
110224;0000;15,0833;;;
110225;0000;14,375;;;
110226;0000;16,2083;;;
110227;0000;15,8333;;;
110228;0000;29,3333;;;
110301;0000;28,7083;;;
110302;0000;14,9167;;;
110303;0000;19,1667;;;
110304;0000;12,5417;;;
110305;0000;11,125;;;
110306;0000;10,5833;;;
110307;0000;14,5;;;
110308;0000;16,1667;;;
110309;0000;10,375;;;
110310;0000;12,625;;;
110311;0000;9,5;;;
110312;0000;6,41666;;;
110313;0000;10,9167;;;
