FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
090627;0000;77,2916;;;
090628;0000;6,875;;;
090629;0000;41,25;;;
090630;0000;29;;;
090701;0000;20,7917;;;
090702;0000;42,4285;;;
090703;0000;59,9583;;;
090704;0000;71,25;;;
090705;0000;76,375;;;
090706;0000;24,4167;;;
090707;0000;25,5;;;
090708;0000;42,625;;;
090709;0000;58,7083;;;
090710;0000;43,5416;;;
090711;0000;105,125;;;
090712;0000;82,2916;;;
090713;0000;51,238;;;
090714;0000;57,4583;;;
090715;0000;43,9583;;;
090716;0000;76,8181;;;
090717;0000;37;;;
090718;0000;49,2916;;;
090719;0000;64,125;;;
090720;0000;34,125;;;
090721;0000;17,5417;;;
090722;0000;7,41666;;;
090723;0000;55,1666;;;
090724;0000;107,792;;;
090725;0000;88,2916;;;
090726;0000;105,75;;;
090727;0000;68,25;;;
090728;0000;52,0416;;;
090729;0000;69,4166;;;
090730;0000;47,875;;;
090731;0000;22,6667;;;
090801;0000;52,9166;;;
090802;0000;78,625;;;
090803;0000;41,5833;;;
090804;0000;19,0417;;;
090805;0000;22,0417;;;
090806;0000;44,8333;;;
090807;0000;25,4583;;;
090808;0000;51,9583;;;
090809;0000;60,875;;;
090810;0000;65,875;;;
090811;0000;59,4583;;;
090812;0000;21,25;;;
090813;0000;41,75;;;
090814;0000;25,7917;;;
090815;0000;6,79166;;;
090816;0000;17,875;;;
090817;0000;29,375;;;
090818;0000;16;;;
090819;0000;13,375;;;
090820;0000;35,125;;;
090821;0000;37,6666;;;
090822;0000;34,7916;;;
090823;0000;48,2083;;;
090824;0000;57,9166;;;
090825;0000;67,8333;;;
090826;0000;59,4166;;;
090827;0000;56,5833;;;
090828;0000;45,4166;;;
090829;0000;18,7917;;;
090830;0000;21,7917;;;
090831;0000;18;;;
090901;0000;26,75;;;
090902;0000;12,7917;;;
090903;0000;25,75;;;
090904;0000;57,1111;;;
090905;0000;37,3333;;;
090906;0000;15,5833;;;
090907;0000;6,125;;;
090908;0000;11,7083;;;
090909;0000;23,6667;;;
090910;0000;33,5833;;;
090911;0000;49,2083;;;
090912;0000;81;;;
090913;0000;21,875;;;
090914;0000;26,25;;;
090915;0000;23,3333;;;
090916;0000;21,375;;;
090917;0000;21,7917;;;
090918;0000;36,3333;;;
090919;0000;53,75;;;
090920;0000;16,7083;;;
090921;0000;7,66666;;;
090922;0000;13,875;;;
090923;0000;23,9583;;;
090924;0000;23,7917;;;
090925;0000;15,625;;;
090926;0000;7,08333;;;
090927;0000;8,625;;;
090928;0000;11,0417;;;
090929;0000;18,125;;;
090930;0000;18,7083;;;
091001;0000;22;;;
091002;0000;24,625;;;
091003;0000;33,8333;;;
091004;0000;13,9167;;;
091005;0000;11,0417;;;
091006;0000;14,375;;;
091007;0000;24,1818;;;
091008;0000;18,9167;;;
091009;0000;24,7895;;;
091010;0000;11,3333;;;
091011;0000;8,45833;;;
091012;0000;14,7917;;;
091013;0000;14,625;;;
091014;0000;17,0833;;;
091015;0000;19,7917;;;
091016;0000;14,0833;;;
091017;0000;11,4583;;;
091018;0000;8,70833;;;
091019;0000;15,4167;;;
091020;0000;13,0417;;;
091021;0000;24,25;;;
091022;0000;25,25;;;
091023;0000;9,45833;;;
091024;0000;17,875;;;
091025;0000;16,75;;;
091026;0000;20,1667;;;
091027;0000;26,7917;;;
091028;0000;29,5;;;
091029;0000;19,8333;;;
091030;0000;16,4583;;;
091031;0000;13,5417;;;
091101;0000;9,5;;;
091102;0000;7,83333;;;
091103;0000;7,875;;;
091104;0000;7,70833;;;
091105;0000;9,58333;;;
091106;0000;9,08333;;;
091107;0000;9,25;;;
091108;0000;10,6667;;;
091109;0000;8,95833;;;
091110;0000;13,375;;;
091111;0000;16,5417;;;
091112;0000;15;;;
091113;0000;12,125;;;
091114;0000;14,25;;;
091115;0000;15,7917;;;
091116;0000;16,2917;;;
091117;0000;21,4583;;;
091118;0000;21,2083;;;
091119;0000;12,4167;;;
091120;0000;22;;;
091121;0000;19,3333;;;
091122;0000;18,875;;;
091123;0000;13,9167;;;
091124;0000;8,45833;;;
091125;0000;10,7083;;;
091126;0000;14,2917;;;
091127;0000;14,25;;;
091128;0000;13,25;;;
091129;0000;11,25;;;
091130;0000;10,5417;;;
091201;0000;13,875;;;
091202;0000;15,625;;;
091203;0000;17,7083;;;
091204;0000;17,5833;;;
091205;0000;16,1667;;;
091206;0000;12,5833;;;
091207;0000;11,375;;;
091208;0000;11,4167;;;
091209;0000;14,875;;;
091210;0000;18,5833;;;
091211;0000;18,3333;;;
091212;0000;19,5833;;;
091213;0000;18,25;;;
091214;0000;21,6667;;;
091215;0000;25,9167;;;
091216;0000;20,5417;;;
091217;0000;18,2083;;;
091218;0000;15,0417;;;
091219;0000;16,5;;;
091220;0000;16,5;;;
091221;0000;14,4583;;;
091222;0000;18,375;;;
091223;0000;32,0833;;;
091224;0000;33,625;;;
091225;0000;10,9167;;;
091226;0000;11,5417;;;
091227;0000;13;;;
091228;0000;12,6667;;;
091229;0000;11,875;;;
091230;0000;18,9167;;;
091231;0000;40,5416;;;
100101;0000;11,25;;;
100102;0000;15,3333;;;
100103;0000;14,2083;;;
100104;0000;11,25;;;
100105;0000;11,625;;;
100106;0000;13,4167;;;
100107;0000;26,9583;;;
100108;0000;28,2917;;;
100109;0000;31,125;;;
100110;0000;22,625;;;
100111;0000;12,6667;;;
100112;0000;19,3333;;;
100113;0000;24,6667;;;
100114;0000;33,125;;;
100115;0000;30,625;;;
100116;0000;26,9583;;;
100117;0000;21,2917;;;
100118;0000;12,125;;;
100119;0000;16,2917;;;
100120;0000;26,4583;;;
100121;0000;26,0417;;;
100122;0000;21,25;;;
100123;0000;30,375;;;
100124;0000;23,3333;;;
100125;0000;21,0417;;;
100126;0000;17,75;;;
100127;0000;23,4167;;;
100128;0000;19,7083;;;
100129;0000;16,4583;;;
100130;0000;15,75;;;
100131;0000;17,5833;;;
100201;0000;;;11,4062;
100202;0000;14,1579;;;
100203;0000;10,25;;;
100204;0000;13,1667;;;
100205;0000;14,375;;;
100206;0000;11;;;
100207;0000;12,1667;;;
100208;0000;10,7083;;;
100209;0000;14,125;;;
100210;0000;16,0417;;;
100211;0000;16,4583;;;
100212;0000;19,3333;;;
100213;0000;19,0833;;;
100214;0000;16;;;
100215;0000;16,1667;;;
100216;0000;15,4167;;;
100217;0000;14,8333;;;
100218;0000;14,0417;;;
100219;0000;11,2083;;;
100220;0000;16;;;
100221;0000;13,0417;;;
100222;0000;11,875;;;
100223;0000;17,0833;;;
100224;0000;18,7083;;;
100225;0000;12,8333;;;
100226;0000;15,5;;;
100227;0000;55,45;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;2,55902;
100303;0000;21,7917;;;
100304;0000;15,625;;;
100305;0000;20,75;;;
100306;0000;20,5833;;;
100307;0000;12,5833;;;
100308;0000;12,2917;;;
100309;0000;17,5;;;
100310;0000;17,2083;;;
100311;0000;16,5833;;;
100312;0000;18,4167;;;
100313;0000;18,5833;;;
100314;0000;18,4583;;;
100315;0000;23,75;;;
100316;0000;15,2917;;;
100317;0000;13,5833;;;
100318;0000;14,9583;;;
100319;0000;22,3333;;;
100320;0000;17,625;;;
100321;0000;8,45833;;;
100322;0000;15;;;
100323;0000;21,6842;;;
100324;0000;25,75;;;
100325;0000;28,375;;;
100326;0000;22,5;;;
100327;0000;28,2917;;;
100328;0000;21,1667;;;
100329;0000;28,8333;;;
100330;0000;36,5416;;;
100331;0000;28,5833;;;
100401;0000;18,9167;;;
100402;0000;20,4167;;;
100403;0000;23,875;;;
100404;0000;34,5;;;
100405;0000;23,5;;;
100406;0000;18,9583;;;
100407;0000;29,4167;;;
100408;0000;31,75;;;
100409;0000;28,7083;;;
100410;0000;28,75;;;
100411;0000;40,875;;;
100412;0000;26,4167;;;
100413;0000;28,4583;;;
100414;0000;34,5833;;;
100415;0000;40,125;;;
100416;0000;30,7917;;;
100417;0000;31,1667;;;
100418;0000;16;;;
100419;0000;15,9167;;;
100420;0000;25,75;;;
100421;0000;33,125;;;
100422;0000;28,2083;;;
100423;0000;33,5416;;;
100424;0000;16,2917;;;
100425;0000;32,7083;;;
100426;0000;49,875;;;
100427;0000;56,875;;;
100428;0000;60,0833;;;
100429;0000;82,75;;;
100430;0000;71,7083;;;
100501;0000;87,0416;;;
100502;0000;23,8333;;;
100503;0000;38,6666;;;
100504;0000;35,2083;;;
100505;0000;17,0833;;;
100506;0000;14,6667;;;
100507;0000;39,4166;;;
100508;0000;99,0454;;;
100509;0000;101,5;;;
100510;0000;65,625;;;
100511;0000;65,2083;;;
100512;0000;60,8333;;;
100513;0000;52,375;;;
100514;0000;34,75;;;
100515;0000;26,6667;;;
100516;0000;32,6666;;;
100517;0000;24,8695;;;
100518;0000;47,625;;;
100519;0000;70,375;;;
100520;0000;76,0833;;;
100521;0000;68,8333;;;
100522;0000;23,2917;;;
100523;0000;18,2917;;;
100524;0000;36,0416;;;
100525;0000;77,1666;;;
100526;0000;79,2916;;;
100527;0000;79,7083;;;
100528;0000;47;;;
100529;0000;33,1666;;;
100530;0000;49;;;
100531;0000;72,125;;;
100601;0000;62,2083;;;
100602;0000;43,4166;;;
100603;0000;57,5833;;;
100604;0000;108,833;;;
100605;0000;125,667;;;
100606;0000;85,1666;;;
100607;0000;78,6086;;;
100608;0000;75,7916;;;
100609;0000;45,4583;;;
100610;0000;32,9166;;;
100611;0000;45,4166;;;
100612;0000;61,5833;;;
100613;0000;50,6666;;;
100614;0000;5,25;;;
100615;0000;19,2917;;;
100616;0000;31,0833;;;
100617;0000;55,5416;;;
100618;0000;10,0833;;;
100619;0000;24,7083;;;
100620;0000;55,375;;;
100621;0000;51,125;;;
100622;0000;52,3333;;;
100623;0000;50,7083;;;
100624;0000;15,3478;;;
100625;0000;57,0833;;;
100626;0000;52,2083;;;
100627;0000;90,9583;;;
100628;0000;80,9166;;;
100629;0000;70,0833;;;
100630;0000;88,875;;;
100701;0000;70,0833;;;
100702;0000;65,2916;;;
100703;0000;91,2083;;;
100704;0000;22,5833;;;
100705;0000;22,6667;;;
100706;0000;16,1667;;;
100707;0000;35,5;;;
100708;0000;49,9166;;;
100709;0000;102,75;;;
100710;0000;93,625;;;
100711;0000;6,91666;;;
100712;0000;24,1667;;;
100713;0000;63,0416;;;
100714;0000;57,0833;;;
100715;0000;48,9166;;;
100716;0000;59,9583;;;
100717;0000;41,0416;;;
100718;0000;49,9583;;;
100719;0000;40,5416;;;
100720;0000;34,1;;;
100721;0000;33,6086;;;
100722;0000;37,9166;;;
100723;0000;35,3333;;;
100724;0000;38,9545;;;
100725;0000;79,875;;;
100726;0000;81,7083;;;
100727;0000;62,25;;;
100728;0000;53,8333;;;
100729;0000;66,5;;;
100730;0000;48,6666;;;
100731;0000;51,8333;;;
100801;0000;60;;;
100802;0000;35,2916;;;
100803;0000;47,625;;;
100804;0000;48,8333;;;
100805;0000;55,1666;;;
100806;0000;55,4166;;;
100807;0000;52,125;;;
100808;0000;49,0833;;;
100809;0000;48,25;;;
100810;0000;45,7083;;;
100811;0000;31,25;;;
100812;0000;41,2916;;;
100813;0000;51,25;;;
100814;0000;52,625;;;
100815;0000;18,875;;;
100816;0000;30,875;;;
100817;0000;24,75;;;
100818;0000;24,4583;;;
100819;0000;39,0833;;;
100820;0000;41,8333;;;
100821;0000;31,5;;;
100822;0000;13,25;;;
100823;0000;11,875;;;
100824;0000;15,5833;;;
100825;0000;17,8333;;;
100826;0000;15,9583;;;
100827;0000;12,9583;;;
100828;0000;10,0417;;;
100829;0000;19,25;;;
100830;0000;9,58333;;;
100831;0000;8,79166;;;
100901;0000;15;;;
100902;0000;8,04166;;;
100903;0000;16,625;;;
100904;0000;35,8333;;;
100905;0000;44,8333;;;
100906;0000;40,0833;;;
100907;0000;45,9583;;;
100908;0000;36,4166;;;
100909;0000;21,9167;;;
100910;0000;16,75;;;
100911;0000;22,4167;;;
100912;0000;11,0833;;;
100913;0000;16;;;
100914;0000;33,5;;;
100915;0000;29,625;;;
100916;0000;21,5833;;;
100917;0000;32,0833;;;
100918;0000;44,8333;;;
100919;0000;26,5833;;;
100920;0000;8,375;;;
100921;0000;11,2083;;;
100922;0000;11,375;;;
100923;0000;16,7778;;;
100924;0000;21,375;;;
100925;0000;14,875;;;
100926;0000;11,6667;;;
100927;0000;9,375;;;
100928;0000;18,625;;;
100929;0000;16,75;;;
100930;0000;12,8333;;;
101001;0000;16,3333;;;
101002;0000;29,7083;;;
101003;0000;23,7917;;;
101004;0000;16,0833;;;
101005;0000;15,5417;;;
101006;0000;12;;;
101007;0000;22,25;;;
101008;0000;18,7917;;;
101009;0000;19,2917;;;
101010;0000;25,0417;;;
101011;0000;19,0417;;;
101012;0000;12,5833;;;
101013;0000;11,2083;;;
101014;0000;14,9583;;;
101015;0000;12,0833;;;
101016;0000;21,75;;;
101017;0000;23,25;;;
101018;0000;19,1667;;;
101019;0000;18,0833;;;
101020;0000;10,25;;;
101021;0000;13,5;;;
101022;0000;13,3333;;;
101023;0000;13,6667;;;
101024;0000;15,6667;;;
101025;0000;14,2917;;;
101026;0000;17,2083;;;
101027;0000;10,5417;;;
101028;0000;8,83333;;;
101029;0000;7,91666;;;
101030;0000;18,6667;;;
101031;0000;25,7083;;;
101101;0000;18,1667;;;
101102;0000;16,1667;;;
101103;0000;13,375;;;
101104;0000;13,2083;;;
101105;0000;15,7917;;;
101106;0000;16,0417;;;
101107;0000;6,41666;;;
101108;0000;7,20833;;;
101109;0000;16,75;;;
101110;0000;19,625;;;
101111;0000;17,625;;;
101112;0000;16;;;
101113;0000;14,2083;;;
101114;0000;11,6667;;;
101115;0000;15,2917;;;
101116;0000;14,25;;;
101117;0000;15,125;;;
101118;0000;12,7917;;;
101119;0000;12,8333;;;
101120;0000;9,125;;;
101121;0000;8,83333;;;
101122;0000;10,625;;;
101123;0000;14,125;;;
101124;0000;14,875;;;
101125;0000;13,9583;;;
101126;0000;15,0833;;;
101127;0000;14,9583;;;
101128;0000;13,5833;;;
101129;0000;15,75;;;
101130;0000;12,9583;;;
101201;0000;10,9583;;;
101202;0000;8,83333;;;
101203;0000;9,66666;;;
101204;0000;13,75;;;
101205;0000;15,7083;;;
101206;0000;16;;;
101207;0000;13,1667;;;
101208;0000;12,2083;;;
101209;0000;10,0833;;;
101210;0000;8,04166;;;
101211;0000;6,91666;;;
101212;0000;10,0833;;;
101213;0000;30,4583;;;
101214;0000;22,7083;;;
101215;0000;18,5909;;;
101216;0000;14,1667;;;
101217;0000;10,875;;;
101218;0000;10,875;;;
101219;0000;11,375;;;
101220;0000;16,4583;;;
101221;0000;17,3333;;;
101222;0000;18,5417;;;
101223;0000;13,3333;;;
101224;0000;17,125;;;
101225;0000;16,4167;;;
101226;0000;13,7083;;;
101227;0000;13,25;;;
101228;0000;16,9583;;;
101229;0000;21,25;;;
101230;0000;23,875;;;
101231;0000;22,375;;;
110101;0000;14,0417;;;
110102;0000;10,0833;;;
110103;0000;10,5833;;;
110104;0000;8,29166;;;
110105;0000;14,8333;;;
110106;0000;17,4583;;;
110107;0000;16,2917;;;
110108;0000;15,8333;;;
110109;0000;21,75;;;
110110;0000;19,125;;;
110111;0000;15,6087;;;
110112;0000;18,25;;;
110113;0000;15,0417;;;
110114;0000;14,4167;;;
110115;0000;10,2083;;;
110116;0000;10,125;;;
110117;0000;15,9583;;;
110118;0000;28,125;;;
110119;0000;17,0833;;;
110120;0000;17,0417;;;
110121;0000;17,375;;;
110122;0000;16,9167;;;
110123;0000;15,9167;;;
110124;0000;14,2917;;;
110125;0000;13,5833;;;
110126;0000;15,5833;;;
110127;0000;15,8333;;;
110128;0000;15,9167;;;
110129;0000;17,0833;;;
110130;0000;15,5833;;;
110131;0000;14,2083;;;
110201;0000;14,6667;;;
110202;0000;17,375;;;
110203;0000;12,2917;;;
110204;0000;20,2917;;;
110205;0000;37,2083;;;
110206;0000;26;;;
110207;0000;18,75;;;
110208;0000;17;;;
110209;0000;15,25;;;
110210;0000;14,0417;;;
110211;0000;12,375;;;
110212;0000;11,625;;;
110213;0000;15,375;;;
110214;0000;23,8333;;;
110215;0000;22,2083;;;
110216;0000;16,4167;;;
110217;0000;14,6667;;;
110218;0000;18,9167;;;
110219;0000;16,6667;;;
110220;0000;15,6667;;;
110221;0000;13,9583;;;
110222;0000;14,625;;;
110223;0000;16,7917;;;
110224;0000;18,5417;;;
