FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
000815;0000;29,1667;;;
000816;0000;32,421;;;
000817;0000;;;;
000818;0000;28,25;;;
000819;0000;50,0416;;;
000820;0000;41,5416;;;
000821;0000;70,375;;;
000822;0000;53,6666;;;
000823;0000;25,7917;;;
000824;0000;15,7917;;;
000825;0000;18,625;;;
000826;0000;23,7917;;;
000827;0000;28,5;;;
000828;0000;44,5;;;
000829;0000;70,6666;;;
000830;0000;40,8333;;;
000831;0000;33,1666;;;
000901;0000;;;;
000902;0000;;;;
000903;0000;35;;;
000904;0000;44,25;;;
000905;0000;50,375;;;
000906;0000;47,7916;;;
000907;0000;37;;;
000908;0000;36,2083;;;
000909;0000;26,3478;;;
000910;0000;;;;
000911;0000;24,625;;;
000912;0000;25,375;;;
000913;0000;14,9583;;;
000914;0000;12,3333;;;
000915;0000;22,25;;;
000916;0000;22,75;;;
000917;0000;15,6667;;;
000918;0000;17,625;;;
000919;0000;13,625;;;
000920;0000;8,25;;;
000921;0000;21,9167;;;
000922;0000;31,7083;;;
000923;0000;23,75;;;
000924;0000;18,2083;;;
000925;0000;30,0417;;;
000926;0000;36,4583;;;
000927;0000;43,6666;;;
000928;0000;26,4348;;;
000929;0000;35,7083;;;
000930;0000;32,25;;;
001001;0000;24,5417;;;
001002;0000;5,08333;;;
001003;0000;13,1667;;;
001004;0000;19,0833;;;
001005;0000;20,05;;;
001006;0000;22,875;;;
001007;0000;27,8333;;;
001008;0000;13,2727;;;
001009;0000;13,2917;;;
001010;0000;24;;;
001011;0000;22,375;;;
001012;0000;19,4583;;;
001013;0000;22,5;;;
001014;0000;18,375;;;
001015;0000;13,3333;;;
001016;0000;22,6667;;;
001017;0000;33,4583;;;
001018;0000;33;;;
001019;0000;32,7083;;;
001020;0000;29,7917;;;
001021;0000;23,7083;;;
001022;0000;22,25;;;
001023;0000;16,5833;;;
001024;0000;12,3333;;;
001025;0000;22;;;
001026;0000;30,2917;;;
001027;0000;32,9166;;;
001028;0000;37,5833;;;
001029;0000;39,5833;;;
001030;0000;27,0417;;;
001031;0000;29,2083;;;
001101;0000;19,4167;;;
001102;0000;22,4583;;;
001103;0000;13,4783;;;
001104;0000;17,5;;;
001105;0000;13,625;;;
001106;0000;15,75;;;
001107;0000;15,8333;;;
001108;0000;14,8333;;;
001109;0000;13,0417;;;
001110;0000;14,5833;;;
001111;0000;10,5417;;;
001112;0000;11,0833;;;
001113;0000;11,25;;;
001114;0000;18,5;;;
001115;0000;21,125;;;
001116;0000;30,7083;;;
001117;0000;34,1666;;;
001118;0000;24,375;;;
001119;0000;14;;;
001120;0000;16,0417;;;
001121;0000;23,4167;;;
001122;0000;29,2083;;;
001123;0000;18,0454;;;
001124;0000;20;;;
001125;0000;24,0417;;;
001126;0000;19;;;
001127;0000;15,875;;;
001128;0000;21,125;;;
001129;0000;25,4583;;;
001130;0000;26,9167;;;
001201;0000;25,25;;;
001202;0000;16,3333;;;
001203;0000;14,75;;;
001204;0000;19,3333;;;
001205;0000;23,0417;;;
001206;0000;21,375;;;
001207;0000;27,25;;;
001208;0000;26,75;;;
001209;0000;24,625;;;
001210;0000;21,75;;;
001211;0000;19,0833;;;
001212;0000;18,75;;;
001213;0000;15,7917;;;
001214;0000;13,125;;;
001215;0000;14,5833;;;
001216;0000;18,2083;;;
001217;0000;21,7917;;;
001218;0000;26,6667;;;
001219;0000;25,8333;;;
001220;0000;25,7083;;;
001221;0000;23,25;;;
001222;0000;17,9167;;;
001223;0000;15,875;;;
001224;0000;14,7917;;;
001225;0000;10,6667;;;
001226;0000;10,9565;;;
001227;0000;15,6667;;;
001228;0000;17,75;;;
001229;0000;21,125;;;
001230;0000;24,375;;;
001231;0000;27,3913;;;
010101;0000;27,4583;;;
010102;0000;23,0833;;;
010103;0000;24,2083;;;
010104;0000;21,2083;;;
010105;0000;21,125;;;
010106;0000;13,0417;;;
010107;0000;8,125;;;
010108;0000;12,5;;;
010109;0000;10,7917;;;
010110;0000;18,125;;;
010111;0000;23,6667;;;
010112;0000;27,3333;;;
010113;0000;23,875;;;
010114;0000;17,75;;;
010115;0000;16,0455;;;
010116;0000;24;;;
010117;0000;18,7083;;;
010118;0000;18,375;;;
010119;0000;19,2917;;;
010120;0000;14,8333;;;
010121;0000;14,7917;;;
010122;0000;20,8333;;;
010123;0000;24,3333;;;
010124;0000;27,1667;;;
010125;0000;27,0833;;;
010126;0000;22,1667;;;
010127;0000;17,625;;;
010128;0000;15,7917;;;
010129;0000;17,375;;;
010130;0000;19,0417;;;
010131;0000;18,9583;;;
010201;0000;19,7917;;;
010202;0000;17,3182;;;
010203;0000;17,8333;;;
010204;0000;22,5;;;
010205;0000;24,9583;;;
010206;0000;19,2083;;;
010207;0000;21,75;;;
010208;0000;20;;;
010209;0000;18,25;;;
010210;0000;19,875;;;
010211;0000;15,125;;;
010212;0000;22,2917;;;
010213;0000;30,2917;;;
010214;0000;26,875;;;
010215;0000;25,5417;;;
010216;0000;29,4167;;;
010217;0000;27,7083;;;
010218;0000;26,0417;;;
010219;0000;27,875;;;
010220;0000;27,5;;;
010221;0000;24,6667;;;
010222;0000;;;;
010223;0000;;;;
010224;0000;12,7917;;;
010225;0000;12,6667;;;
010226;0000;18,9167;;;
010227;0000;19,8333;;;
010228;0000;20;;;
010301;0000;21,5417;;;
010302;0000;23,9167;;;
010303;0000;29,3333;;;
010304;0000;;;;
010305;0000;19,4583;;;
010306;0000;23,4583;;;
010307;0000;26,6667;;;
010308;0000;30,4583;;;
010309;0000;27,125;;;
010310;0000;18,0833;;;
010311;0000;19,9167;;;
010312;0000;23,2083;;;
010313;0000;25,9091;;;
010314;0000;30,625;;;
010315;0000;32;;;
010316;0000;;;;
010317;0000;;;;
010318;0000;;;;
010319;0000;;;;
010320;0000;;;;
010321;0000;;;;
010322;0000;;;;
010323;0000;;;;
010324;0000;;;;
010325;0000;;;;
010326;0000;;;;
010327;0000;;;;
010328;0000;;;;
010329;0000;;;;
010330;0000;26,7083;;;
010331;0000;;;;
010401;0000;20,9167;;;
010402;0000;24;;;
010403;0000;32,7083;;;
010404;0000;;;;
010405;0000;;;;
010406;0000;;;;
010407;0000;43,875;;;
010408;0000;25,4583;;;
010409;0000;27,6667;;;
010410;0000;37,0833;;;
010411;0000;42,3333;;;
010412;0000;34,625;;;
010413;0000;;;;
010414;0000;;;;
010415;0000;18,7083;;;
010416;0000;26,1304;;;
010417;0000;;;;
010418;0000;32,7083;;;
010419;0000;43,0833;;;
010420;0000;32,5;;;
010421;0000;28,3333;;;
010422;0000;23;;;
010423;0000;15,625;;;
010424;0000;21,75;;;
010425;0000;30,2917;;;
010426;0000;35;;;
010427;0000;26,8333;;;
010428;0000;14,4583;;;
010429;0000;19,9583;;;
010430;0000;18,3333;;;
010501;0000;32,9167;;;
010502;0000;33,375;;;
010503;0000;37,25;;;
010504;0000;32,5417;;;
010505;0000;61,5833;;;
010506;0000;22,5;;;
010507;0000;20,1667;;;
010508;0000;27,625;;;
010509;0000;43,5417;;;
010510;0000;41,8333;;;
010511;0000;49,0417;;;
010512;0000;58,8333;;;
010513;0000;56,3333;;;
010514;0000;42,625;;;
010515;0000;13,6667;;;
010516;0000;21,2917;;;
010517;0000;38,0417;;;
010518;0000;21,0417;;;
010519;0000;25;;;
010520;0000;24,2917;;;
010521;0000;34,0833;;;
010522;0000;28,0833;;;
010523;0000;32,3333;;;
010524;0000;43,7083;;;
010525;0000;52,3333;;;
010526;0000;39,0833;;;
010527;0000;16,625;;;
010528;0000;24,625;;;
010529;0000;11,9167;;;
010530;0000;25;;;
010531;0000;25,4583;;;
010601;0000;37,5833;;;
010602;0000;38,8333;;;
010603;0000;56,4583;;;
010604;0000;47,4167;;;
010605;0000;47,7917;;;
010606;0000;49,5909;;;
010607;0000;46,125;;;
010608;0000;44,9167;;;
010609;0000;33,5417;;;
010610;0000;22,4167;;;
010611;0000;36,3333;;;
010612;0000;33,4583;;;
010613;0000;44,9524;;;
010614;0000;18,4583;;;
010615;0000;16,4167;;;
010616;0000;23,9167;;;
010617;0000;19,7083;;;
010618;0000;28,2083;;;
010619;0000;30,4583;;;
010620;0000;34,125;;;
010621;0000;31,125;;;
010622;0000;37,7083;;;
010623;0000;28,25;;;
010624;0000;19,75;;;
010625;0000;29,75;;;
010626;0000;21,6667;;;
010627;0000;36,4167;;;
010628;0000;92;;;
010629;0000;55,7083;;;
010630;0000;63,625;;;
010701;0000;24,3333;;;
010702;0000;26;;;
010703;0000;58,2083;;;
010704;0000;38;;;
010705;0000;22,9583;;;
010706;0000;60,2083;;;
010707;0000;84,2083;;;
010708;0000;30,75;;;
010709;0000;20,625;;;
010710;0000;40,5;;;
010711;0000;26,4545;;;
010712;0000;15,375;;;
010713;0000;14,375;;;
010714;0000;21,2917;;;
010715;0000;12,4583;;;
010716;0000;24,7083;;;
010717;0000;22,9167;;;
010718;0000;9,125;;;
010719;0000;6,25;;;
010720;0000;15,0417;;;
010721;0000;28,4167;;;
010722;0000;19,75;;;
010723;0000;34,625;;;
010724;0000;34,1667;;;
010725;0000;36,1667;;;
010726;0000;26,9583;;;
010727;0000;16,5417;;;
010728;0000;24,5417;;;
010729;0000;14,7917;;;
010730;0000;;;;
010731;0000;26,125;;;
010801;0000;24,9167;;;
010802;0000;31,3333;;;
010803;0000;47,4583;;;
010804;0000;25,0833;;;
010805;0000;9,95833;;;
010806;0000;20,1667;;;
010807;0000;25,4583;;;
010808;0000;38,5833;;;
010809;0000;35,9167;;;
010810;0000;30,625;;;
010811;0000;39,25;;;
010812;0000;32,5833;;;
010813;0000;22,3333;;;
010814;0000;18,0476;;;
010815;0000;33,625;;;
010816;0000;44,5417;;;
010817;0000;24,7083;;;
010818;0000;29,375;;;
010819;0000;28,0417;;;
010820;0000;23,0417;;;
010821;0000;26,375;;;
010822;0000;29,8333;;;
010823;0000;50,0417;;;
010824;0000;36,125;;;
010825;0000;11,0833;;;
010826;0000;5,08333;;;
010827;0000;17,7143;;;
010828;0000;16,0833;;;
010829;0000;20,4167;;;
010830;0000;14,7083;;;
010831;0000;18,8333;;;
010901;0000;27,0417;;;
010902;0000;35,9167;;;
010903;0000;20,8333;;;
010904;0000;30,2917;;;
010905;0000;28,3333;;;
010906;0000;25,9583;;;
010907;0000;32,3333;;;
010908;0000;39,1667;;;
010909;0000;37,375;;;
010910;0000;39,7917;;;
010911;0000;22,6667;;;
010912;0000;15,4583;;;
010913;0000;22,2083;;;
010914;0000;32,75;;;
010915;0000;26,9583;;;
010916;0000;29,7083;;;
010917;0000;16,5833;;;
010918;0000;35,3333;;;
010919;0000;26,5833;;;
010920;0000;25,3333;;;
010921;0000;25,7083;;;
010922;0000;23,875;;;
010923;0000;17,9167;;;
010924;0000;24,2917;;;
010925;0000;24,3333;;;
010926;0000;14,4583;;;
010927;0000;14,2917;;;
010928;0000;16,9583;;;
010929;0000;10,625;;;
010930;0000;15,3;;;
011001;0000;19,8947;;;
011002;0000;27,0833;;;
011003;0000;26,2083;;;
011004;0000;26,2917;;;
011005;0000;21,8333;;;
011006;0000;13,9167;;;
011007;0000;10,7083;;;
011008;0000;18,7917;;;
011009;0000;25,9583;;;
011010;0000;24,4583;;;
011011;0000;27,4167;;;
011012;0000;35,625;;;
011013;0000;31,0833;;;
011014;0000;26,8333;;;
011015;0000;23,2917;;;
011016;0000;30,375;;;
011017;0000;32,4583;;;
011018;0000;29,7917;;;
011019;0000;21,6667;;;
011020;0000;21,6667;;;
011021;0000;19,4167;;;
011022;0000;19,2083;;;
011023;0000;26,875;;;
011024;0000;28,375;;;
011025;0000;24,625;;;
011026;0000;24,4583;;;
011027;0000;14,4583;;;
011028;0000;16,6667;;;
011029;0000;18,1667;;;
011030;0000;23,25;;;
011031;0000;27,25;;;
011101;0000;22,875;;;
011102;0000;23,5833;;;
011103;0000;26,4167;;;
011104;0000;12,75;;;
011105;0000;9,95833;;;
011106;0000;9;;;
011107;0000;11,2917;;;
011108;0000;18,9167;;;
011109;0000;14,5833;;;
011110;0000;12,5833;;;
011111;0000;12,4167;;;
011112;0000;13,9583;;;
011113;0000;11,75;;;
011114;0000;12,2083;;;
011115;0000;16,3333;;;
011116;0000;19,7917;;;
011117;0000;21,125;;;
011118;0000;20,2083;;;
011119;0000;18,75;;;
011120;0000;17,5417;;;
011121;0000;21,125;;;
011122;0000;15,75;;;
011123;0000;12,1667;;;
011124;0000;18,5417;;;
011125;0000;16,7917;;;
011126;0000;18,625;;;
011127;0000;20,4167;;;
011128;0000;18,381;;;
011129;0000;18,4167;;;
011130;0000;18,25;;;
011201;0000;16,9583;;;
011202;0000;18,5417;;;
011203;0000;20,5833;;;
011204;0000;21,7917;;;
011205;0000;20,7917;;;
011206;0000;18,9167;;;
011207;0000;21,9583;;;
011208;0000;25,75;;;
011209;0000;22,5417;;;
011210;0000;22,9167;;;
011211;0000;25,8333;;;
011212;0000;21,5;;;
011213;0000;16,4;;;
011214;0000;21,0417;;;
011215;0000;26;;;
011216;0000;19,6667;;;
011217;0000;21,9167;;;
011218;0000;20,0833;;;
011219;0000;20,0417;;;
011220;0000;22,5;;;
011221;0000;15,7917;;;
011222;0000;19,0417;;;
011223;0000;25,5833;;;
011224;0000;30,625;;;
011225;0000;29,2083;;;
011226;0000;22,0833;;;
011227;0000;21,8333;;;
011228;0000;24,625;;;
011229;0000;24,8333;;;
011230;0000;26,2917;;;
011231;0000;20,7083;;;
020101;0000;14,75;;;
020102;0000;13,4583;;;
020103;0000;14,75;;;
020104;0000;14,7826;;;
020105;0000;17,125;;;
020106;0000;19,1667;;;
020107;0000;19,2083;;;
020108;0000;17,7083;;;
020109;0000;26,0417;;;
020110;0000;21,2917;;;
020111;0000;21,5;;;
020112;0000;17,7917;;;
020113;0000;16,125;;;
020114;0000;19,8261;;;
020115;0000;28,875;;;
020116;0000;23,05;;;
020117;0000;26,875;;;
020118;0000;27,75;;;
020119;0000;25,375;;;
020120;0000;20,625;;;
020121;0000;19,9583;;;
020122;0000;22,4167;;;
020123;0000;24,4167;;;
020124;0000;20,7917;;;
020125;0000;14,7083;;;
020126;0000;11,7083;;;
020127;0000;15,2083;;;
020128;0000;15,75;;;
020129;0000;19,125;;;
020130;0000;19;;;
020131;0000;19,2917;;;
020201;0000;28,0833;;;
020202;0000;28,8333;;;
020203;0000;23,1667;;;
020204;0000;18,625;;;
020205;0000;24,0417;;;
020206;0000;23,2917;;;
020207;0000;25,1667;;;
020208;0000;19,5417;;;
020209;0000;17,0417;;;
020210;0000;14;;;
020211;0000;16,7083;;;
020212;0000;21,0417;;;
020213;0000;31;;;
020214;0000;37,2083;;;
020215;0000;25;;;
020216;0000;24,75;;;
020217;0000;21,7917;;;
020218;0000;20,7083;;;
020219;0000;22,7917;;;
020220;0000;27,7917;;;
020221;0000;28,125;;;
020222;0000;28,0417;;;
020223;0000;26,7083;;;
020224;0000;24,2917;;;
020225;0000;23,5;;;
020226;0000;24,0417;;;
020227;0000;19,0833;;;
020228;0000;17,125;;;
020301;0000;19,5;;;
020302;0000;15,7083;;;
020303;0000;12,4167;;;
020304;0000;21,5;;;
020305;0000;22,9583;;;
020306;0000;25;;;
020307;0000;26,0833;;;
020308;0000;19,7083;;;
020309;0000;20,75;;;
020310;0000;14,5417;;;
020311;0000;19,0417;;;
020312;0000;21,6667;;;
020313;0000;30,125;;;
020314;0000;38,0833;;;
020315;0000;17,7917;;;
020316;0000;19,2083;;;
020317;0000;23,25;;;
020318;0000;20,2083;;;
020319;0000;18,7917;;;
020320;0000;23,2083;;;
020321;0000;23,625;;;
020322;0000;27,7917;;;
020323;0000;27,4583;;;
020324;0000;22,0417;;;
020325;0000;17,5833;;;
020326;0000;20,4167;;;
020327;0000;21,75;;;
020328;0000;15,75;;;
020329;0000;8,20833;;;
020330;0000;12,4583;;;
020331;0000;12,7083;;;
020401;0000;23,9545;;;
020402;0000;38,6666;;;
020403;0000;32,4583;;;
020404;0000;33,0416;;;
020405;0000;29,0833;;;
020406;0000;14,25;;;
020407;0000;16,5;;;
020408;0000;18,25;;;
020409;0000;26,6667;;;
020410;0000;23,5417;;;
020411;0000;21,8571;;;
020412;0000;21,8333;;;
020413;0000;29;;;
020414;0000;19,5417;;;
020415;0000;34,625;;;
020416;0000;23,75;;;
020417;0000;29,4583;;;
020418;0000;28,0833;;;
020419;0000;30,0952;;;
020420;0000;30,2083;;;
020421;0000;30,4167;;;
020422;0000;32,8333;;;
020423;0000;35,7916;;;
020424;0000;32,0952;;;
020425;0000;25,6667;;;
020426;0000;25;;;
020427;0000;27;;;
020428;0000;34,5416;;;
020429;0000;27,125;;;
020430;0000;33,4166;;;
020501;0000;31,875;;;
020502;0000;34,125;;;
020503;0000;36,625;;;
020504;0000;46,5416;;;
020505;0000;26,9167;;;
020506;0000;13,3333;;;
020507;0000;32,2916;;;
020508;0000;33,25;;;
020509;0000;32,9166;;;
020510;0000;41,625;;;
020511;0000;42,375;;;
020512;0000;62,1666;;;
020513;0000;18,7083;;;
020514;0000;8,83333;;;
020515;0000;10;;;
020516;0000;19,9167;;;
020517;0000;31,2917;;;
020518;0000;16,875;;;
020519;0000;5,875;;;
020520;0000;13,5833;;;
020521;0000;21,9545;;;
020522;0000;41,25;;;
020523;0000;28,8095;;;
020524;0000;44,625;;;
020525;0000;19,6667;;;
020526;0000;6,58333;;;
020527;0000;8,66666;;;
020528;0000;25,9167;;;
020529;0000;27,125;;;
020530;0000;28,2917;;;
020531;0000;19,375;;;
020601;0000;15,1667;;;
020602;0000;16,625;;;
020603;0000;5,625;;;
020604;0000;8;;;
020605;0000;5,91666;;;
020606;0000;17,125;;;
020607;0000;21,875;;;
020608;0000;35,5833;;;
020609;0000;40,8333;;;
020610;0000;59,75;;;
020611;0000;55;;;
020612;0000;54,6666;;;
020613;0000;54,4583;;;
020614;0000;34,25;;;
020615;0000;45,5416;;;
020616;0000;46,375;;;
020617;0000;48,3333;;;
020618;0000;39,2083;;;
020619;0000;32,5833;;;
020620;0000;24,5833;;;
020621;0000;30,0417;;;
020622;0000;23,5;;;
020623;0000;31,2917;;;
020624;0000;79,2083;;;
020625;0000;62,7916;;;
020626;0000;43,625;;;
020627;0000;12,5;;;
020628;0000;7,5909;;;
020629;0000;19,0833;;;
020630;0000;38,375;;;
020701;0000;56,2083;;;
020702;0000;52,2916;;;
020703;0000;46,8333;;;
020704;0000;33,375;;;
020705;0000;37,3043;;;
020706;0000;39,9166;;;
020707;0000;25,625;;;
020708;0000;28,5;;;
020709;0000;50,8333;;;
020710;0000;44,2083;;;
020711;0000;46,7916;;;
020712;0000;34,7083;;;
020713;0000;10,7917;;;
020714;0000;23,5417;;;
020715;0000;31,2083;;;
020716;0000;38,375;;;
020717;0000;42;;;
020718;0000;62,75;;;
020719;0000;43,875;;;
020720;0000;6,41666;;;
020721;0000;5,91666;;;
020722;0000;8,20833;;;
020723;0000;9,33333;;;
020724;0000;11,7917;;;
020725;0000;28,125;;;
020726;0000;25,625;;;
020727;0000;25,3333;;;
020728;0000;21,0833;;;
020729;0000;33,8333;;;
020730;0000;15,2083;;;
020731;0000;19,4583;;;
020801;0000;23,3;;;
020802;0000;37,4583;;;
020803;0000;50,25;;;
020804;0000;41,3333;;;
020805;0000;20,25;;;
020806;0000;33,4166;;;
020807;0000;14,7917;;;
020808;0000;16,6667;;;
020809;0000;29,125;;;
020810;0000;32,8333;;;
020811;0000;30,375;;;
020812;0000;42,5833;;;
020813;0000;34,625;;;
020814;0000;42,8333;;;
020815;0000;45,6666;;;
020816;0000;61,3333;;;
020817;0000;44,0833;;;
020818;0000;3,125;;;
020819;0000;8,20833;;;
020820;0000;24,6667;;;
020821;0000;27;;;
020822;0000;29,3333;;;
020823;0000;18,375;;;
020824;0000;19,25;;;
020825;0000;31,625;;;
020826;0000;24,1667;;;
020827;0000;17,2917;;;
020828;0000;7,45833;;;
020829;0000;30,3333;;;
020830;0000;40,625;;;
020831;0000;29,4583;;;
020901;0000;27,3333;;;
020902;0000;31,625;;;
020903;0000;20,8636;;;
020904;0000;20,2083;;;
020905;0000;10;;;
020906;0000;20,7083;;;
020907;0000;42,625;;;
020908;0000;57,4166;;;
020909;0000;25,7083;;;
020910;0000;8,95;;;
020911;0000;24,6667;;;
020912;0000;31,7917;;;
020913;0000;26,2917;;;
020914;0000;17,0417;;;
020915;0000;13,8333;;;
020916;0000;7,70833;;;
020917;0000;14,8333;;;
020918;0000;14,5;;;
020919;0000;14,25;;;
020920;0000;21,4167;;;
020921;0000;22,375;;;
020922;0000;18,9167;;;
020923;0000;;;;
020924;0000;;;;
020925;0000;21,4583;;;
020926;0000;26,5;;;
020927;0000;26,5417;;;
020928;0000;38,0833;;;
020929;0000;20,0417;;;
020930;0000;18,125;;;
021001;0000;18;;;
021002;0000;12,125;;;
021003;0000;11,3;;;
021004;0000;12,6667;;;
021005;0000;14,1667;;;
021006;0000;8,20833;;;
021007;0000;14,25;;;
021008;0000;17,625;;;
021009;0000;17,7083;;;
021010;0000;21,9583;;;
021011;0000;41,375;;;
021012;0000;24,875;;;
021013;0000;16,4167;;;
021014;0000;31,5;;;
021015;0000;28,5;;;
021016;0000;17,8333;;;
021017;0000;17,375;;;
021018;0000;25,2917;;;
021019;0000;18,5833;;;
021020;0000;5,70833;;;
021021;0000;26,2083;;;
021022;0000;23,5;;;
021023;0000;31,75;;;
021024;0000;24,0417;;;
021025;0000;23,7083;;;
021026;0000;32;;;
021027;0000;19,625;;;
021028;0000;21,5;;;
021029;0000;25;;;
