FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
081110;0000;;;18,8368;
081111;0000;;;18,4653;
081112;0000;;;20,6319;
081113;0000;;;18,1354;
081114;0000;;;15,1389;
081115;0000;;;16,6805;
081116;0000;;;18,1493;
081117;0000;;;18,2014;
081118;0000;;;24,6215;
081119;0000;;;19,0451;
081120;0000;;;19,0034;
081121;0000;;;;
081122;0000;;;;
081123;0000;;;;
081124;0000;;;;
081125;0000;;;18,0069;
081126;0000;;;19,1597;
081127;0000;;;13,4792;
081128;0000;;;13,2604;
081129;0000;;;13,9583;
081130;0000;;;14,934;
081201;0000;;;15,1007;
081202;0000;;;18,3298;
081203;0000;;;19,4514;
081204;0000;;;21,2152;
081205;0000;;;18,118;
081206;0000;;;18,4444;
081207;0000;;;14,7014;
081208;0000;;;11,3368;
081209;0000;;;15,6076;
081210;0000;;;18,2916;
081211;0000;;;21,3403;
081212;0000;;;15,838;
081213;0000;;;22,8229;
081214;0000;;;19,1146;
081215;0000;;;11,6774;
081216;0000;;;12,5104;
081217;0000;;;19,6215;
081218;0000;;;19,0555;
081219;0000;;;19,9861;
081220;0000;;;15,6458;
081221;0000;;;16,1354;
081222;0000;;;21,2048;
081223;0000;;;21,1389;
081224;0000;;;18,3784;
081225;0000;;;17,4062;
081226;0000;;;17,4028;
081227;0000;;;31,3472;
081228;0000;;;24,0417;
081229;0000;;;18,7465;
081230;0000;;;22,2014;
081231;0000;;;29,5798;
090101;0000;26,125;;;
090102;0000;22,4583;;;
090103;0000;22,9167;;;
090104;0000;27,8333;;;
090105;0000;19;;;
090106;0000;11,375;;;
090107;0000;14,5417;;;
090108;0000;16,7917;;;
090109;0000;20,0833;;;
090110;0000;22,125;;;
090111;0000;16,4583;;;
090112;0000;17,4167;;;
090113;0000;20,8333;;;
090114;0000;18,4167;;;
090115;0000;21,25;;;
090116;0000;18,3333;;;
090117;0000;21,8333;;;
090118;0000;17,9167;;;
090119;0000;21,5833;;;
090120;0000;21,1667;;;
090121;0000;22,75;;;
090122;0000;25,3333;;;
090123;0000;33,9583;;;
090124;0000;20,125;;;
090125;0000;20,2917;;;
090126;0000;21,4167;;;
090127;0000;25,8333;;;
090128;0000;29,375;;;
090129;0000;33,125;;;
090130;0000;22,9583;;;
090131;0000;21,375;;;
090201;0000;20,8182;;;
090202;0000;18,625;;;
090203;0000;23,1667;;;
090204;0000;12;;;
090205;0000;11,9167;;;
090206;0000;17,5417;;;
090207;0000;21,0833;;;
090208;0000;18,5417;;;
090209;0000;19,7917;;;
090210;0000;21,4583;;;
090211;0000;22,25;;;
090212;0000;21,2083;;;
090213;0000;21,0417;;;
090214;0000;21,625;;;
090215;0000;34,25;;;
090216;0000;24,2083;;;
090217;0000;19,375;;;
090218;0000;18,6667;;;
090219;0000;21,2917;;;
090220;0000;16,9583;;;
090221;0000;14;;;
090222;0000;16,9167;;;
090223;0000;16,8333;;;
090224;0000;23,7083;;;
090225;0000;27,3333;;;
090226;0000;22,875;;;
090227;0000;26,8333;;;
090228;0000;27,0833;;;
090301;0000;23,5;;;
090302;0000;18,9167;;;
090303;0000;16,3333;;;
090304;0000;17,0833;;;
090305;0000;19,5;;;
090306;0000;16,375;;;
090307;0000;15,4583;;;
090308;0000;19;;;
090309;0000;24,6667;;;
090310;0000;22,5454;;;
090311;0000;28,6667;;;
090312;0000;24,875;;;
090313;0000;24,5;;;
090314;0000;20,5417;;;
090315;0000;21,2917;;;
090316;0000;25,625;;;
090317;0000;25,625;;;
090318;0000;28,75;;;
090319;0000;28,5833;;;
090320;0000;31,0833;;;
090321;0000;36,4583;;;
090322;0000;35,0833;;;
090323;0000;25,875;;;
090324;0000;29;;;
090325;0000;27,5417;;;
090326;0000;27,7917;;;
090327;0000;24,5417;;;
090328;0000;24,7917;;;
090329;0000;22,2917;;;
090330;0000;21,125;;;
090331;0000;21,1667;;;
090401;0000;20,4167;;;
090402;0000;18,8333;;;
090403;0000;16,3333;;;
090404;0000;20,2917;;;
090405;0000;22,4167;;;
090406;0000;19,4583;;;
090407;0000;23,0833;;;
090408;0000;23,3333;;;
090409;0000;30,0833;;;
090410;0000;27,4167;;;
090411;0000;25,875;;;
090412;0000;23,25;;;
090413;0000;25,625;;;
090414;0000;33,9583;;;
090415;0000;41,375;;;
090416;0000;44,5;;;
090417;0000;37,7916;;;
090418;0000;32,1666;;;
090419;0000;24,875;;;
090420;0000;24,6667;;;
090421;0000;26,0417;;;
090422;0000;29;;;
090423;0000;25,9583;;;
090424;0000;36,5416;;;
090425;0000;34,2083;;;
090426;0000;35,4583;;;
090427;0000;42,25;;;
090428;0000;46,0833;;;
090429;0000;64,8333;;;
090430;0000;53,4583;;;
090501;0000;64,0833;;;
090502;0000;46,875;;;
090503;0000;29,8333;;;
090504;0000;20,375;;;
090505;0000;32,7;;;
090506;0000;38,1666;;;
090507;0000;39,9583;;;
090508;0000;43,8333;;;
090509;0000;44,375;;;
090510;0000;56,5416;;;
090511;0000;55,0416;;;
090512;0000;31;;;
090513;0000;14,625;;;
090514;0000;20,8333;;;
090515;0000;34,625;;;
090516;0000;37,0833;;;
090517;0000;25,0833;;;
090518;0000;25,625;;;
090519;0000;33,3333;;;
090520;0000;25,0833;;;
090521;0000;28,5;;;
090522;0000;27,125;;;
090523;0000;33,2083;;;
090524;0000;55,6666;;;
090525;0000;16;;;
090526;0000;19,25;;;
090527;0000;43,625;;;
090528;0000;55,0416;;;
090529;0000;46,1666;;;
090530;0000;24,0417;;;
090531;0000;24,2083;;;
090601;0000;31,875;;;
090602;0000;28,4167;;;
090603;0000;37,875;;;
090604;0000;33,6666;;;
090605;0000;29,125;;;
090606;0000;48,25;;;
090607;0000;52,75;;;
090608;0000;56,625;;;
090609;0000;34,7083;;;
090610;0000;30,125;;;
090611;0000;30,7917;;;
090612;0000;48,0416;;;
090613;0000;62,4583;;;
090614;0000;46,7083;;;
090615;0000;27,7917;;;
090616;0000;20,8095;;;
090617;0000;22,875;;;
090618;0000;37,375;;;
090619;0000;21,3333;;;
090620;0000;11,375;;;
090621;0000;22,8333;;;
090622;0000;43;;;
090623;0000;59,5416;;;
090624;0000;57,25;;;
090625;0000;50,5;;;
090626;0000;45,625;;;
090627;0000;25,125;;;
090628;0000;6,58333;;;
090629;0000;16,375;;;
090630;0000;14;;;
090701;0000;19,125;;;
090702;0000;28,5;;;
090703;0000;40,875;;;
090704;0000;45,9583;;;
090705;0000;29,8333;;;
090706;0000;13,9583;;;
090707;0000;24,7917;;;
090708;0000;42,625;;;
090709;0000;33,8333;;;
090710;0000;30,4583;;;
090711;0000;31,3333;;;
090712;0000;34,7916;;;
090713;0000;36,5416;;;
090714;0000;23,0909;;;
090715;0000;30,625;;;
090716;0000;39,875;;;
090717;0000;35,5;;;
090718;0000;30,0417;;;
090719;0000;33,8333;;;
090720;0000;42,0416;;;
090721;0000;16,2083;;;
090722;0000;9,29166;;;
090723;0000;20,0417;;;
090724;0000;32;;;
090725;0000;29,375;;;
090726;0000;31,1667;;;
090727;0000;40,8333;;;
090728;0000;42,9583;;;
090729;0000;30,4583;;;
090730;0000;26,6667;;;
090731;0000;22,5833;;;
090801;0000;35,25;;;
090802;0000;36,2083;;;
090803;0000;29,5417;;;
090804;0000;19,375;;;
090805;0000;;;;
090806;0000;45,619;;;
090807;0000;32,5416;;;
090808;0000;35,625;;;
090809;0000;31,25;;;
090810;0000;28,75;;;
090811;0000;38,9583;;;
090812;0000;32,5833;;;
090813;0000;30,7917;;;
090814;0000;21,5417;;;
090815;0000;7,20833;;;
090816;0000;12,75;;;
090817;0000;22,5833;;;
090818;0000;8,58333;;;
090819;0000;5,375;;;
090820;0000;15,9167;;;
090821;0000;22,5;;;
090822;0000;29,9583;;;
090823;0000;31,9583;;;
090824;0000;51,9583;;;
090825;0000;36,375;;;
090826;0000;28,4167;;;
090827;0000;33;;;
090828;0000;34,7083;;;
090829;0000;32,25;;;
090830;0000;28,5833;;;
090831;0000;27,7917;;;
090901;0000;38,625;;;
090902;0000;23,7917;;;
090903;0000;20,3333;;;
090904;0000;37,75;;;
090905;0000;23,3333;;;
090906;0000;4,41666;;;
090907;0000;5,79166;;;
090908;0000;14,125;;;
090909;0000;21,2917;;;
090910;0000;27,75;;;
090911;0000;33;;;
090912;0000;;;33,8727;
090913;0000;40,2083;;;
090914;0000;31,0833;;;
090915;0000;25,9167;;;
090916;0000;22,0417;;;
090917;0000;24;;;
090918;0000;38,7083;;;
090919;0000;30,625;;;
090920;0000;21;;;
090921;0000;11,5417;;;
090922;0000;12,625;;;
090923;0000;21,5;;;
090924;0000;24,2083;;;
090925;0000;23,3333;;;
090926;0000;14,625;;;
090927;0000;9;;;
090928;0000;14,1667;;;
090929;0000;17,375;;;
090930;0000;15,5833;;;
091001;0000;20,7083;;;
091002;0000;23,3333;;;
091003;0000;31,125;;;
091004;0000;14,9583;;;
091005;0000;10,2083;;;
091006;0000;19,25;;;
091007;0000;17,4583;;;
091008;0000;21,25;;;
091009;0000;18,25;;;
091010;0000;10,2917;;;
091011;0000;9,79166;;;
091012;0000;16,4167;;;
091013;0000;18,1;;;
091014;0000;25,5;;;
091015;0000;24,2083;;;
091016;0000;16,2917;;;
091017;0000;18;;;
091018;0000;11,625;;;
091019;0000;18,5;;;
091020;0000;18,9583;;;
091021;0000;23,375;;;
091022;0000;30,875;;;
091023;0000;14,8333;;;
091024;0000;23,8333;;;
091025;0000;26,2917;;;
091026;0000;21,7083;;;
091027;0000;29,75;;;
091028;0000;32,5833;;;
091029;0000;25,5833;;;
091030;0000;24,9583;;;
091031;0000;18,4167;;;
091101;0000;13,5417;;;
091102;0000;9,95833;;;
091103;0000;12;;;
091104;0000;11,5;;;
091105;0000;15,75;;;
091106;0000;16,4583;;;
091107;0000;15,125;;;
091108;0000;15,125;;;
091109;0000;14,2917;;;
091110;0000;22,7083;;;
091111;0000;21,25;;;
091112;0000;21,6667;;;
091113;0000;17,375;;;
091114;0000;23,9583;;;
091115;0000;28,1667;;;
091116;0000;28,375;;;
091117;0000;33,4166;;;
091118;0000;37,5833;;;
091119;0000;20,9583;;;
091120;0000;28,8333;;;
091121;0000;32,5416;;;
091122;0000;34,2916;;;
091123;0000;24,75;;;
091124;0000;13,8333;;;
091125;0000;17,625;;;
091126;0000;27,0417;;;
091127;0000;26,2083;;;
091128;0000;25,2083;;;
091129;0000;19,875;;;
091130;0000;20,9167;;;
091201;0000;24,9167;;;
091202;0000;28,375;;;
091203;0000;27,5833;;;
091204;0000;31,625;;;
091205;0000;25,0417;;;
091206;0000;19,6667;;;
091207;0000;16,9167;;;
091208;0000;14,6667;;;
091209;0000;24,625;;;
091210;0000;37,8333;;;
091211;0000;14,0909;;;
091212;0000;;;;
091213;0000;18,913;;;
091214;0000;;;;
091215;0000;19,75;;;
091216;0000;23,5417;;;
091217;0000;23,3333;;;
091218;0000;21,625;;;
091219;0000;18,0417;;;
091220;0000;19,4583;;;
091221;0000;18,9167;;;
091222;0000;23,7917;;;
091223;0000;34,8333;;;
091224;0000;36,875;;;
091225;0000;14,2917;;;
091226;0000;14;;;
091227;0000;24,4583;;;
091228;0000;15,8333;;;
091229;0000;21,125;;;
091230;0000;16,75;;;
091231;0000;26,2083;;;
100101;0000;21,5;;;
100102;0000;15,125;;;
100103;0000;15,0417;;;
100104;0000;12,5;;;
100105;0000;13,2083;;;
100106;0000;13,8571;;;
100107;0000;21,1667;;;
100108;0000;26,0833;;;
100109;0000;28,2083;;;
100110;0000;21,2083;;;
100111;0000;13,1667;;;
100112;0000;15,75;;;
100113;0000;20,6667;;;
100114;0000;34,6666;;;
100115;0000;58,4583;;;
100116;0000;36,25;;;
100117;0000;30,6667;;;
100118;0000;19,0417;;;
100119;0000;20,9583;;;
100120;0000;18,5833;;;
100121;0000;26,5417;;;
100122;0000;27,4583;;;
100123;0000;30,125;;;
100124;0000;29,8333;;;
100125;0000;25,125;;;
100126;0000;21,875;;;
100127;0000;24,2083;;;
100128;0000;23,25;;;
100129;0000;20,8333;;;
100130;0000;20,2917;;;
100131;0000;20,9583;;;
100201;0000;19,25;;;
100202;0000;21,7083;;;
100203;0000;17,7083;;;
100204;0000;18,4583;;;
100205;0000;22,375;;;
100206;0000;15,0417;;;
100207;0000;13,3333;;;
100208;0000;15,25;;;
100209;0000;19,125;;;
100210;0000;18,9583;;;
100211;0000;19,5833;;;
100212;0000;25,9167;;;
100213;0000;23,75;;;
100214;0000;16,625;;;
100215;0000;17,5;;;
100216;0000;18,9583;;;
100217;0000;16,3333;;;
100218;0000;16,7083;;;
100219;0000;15,2083;;;
100220;0000;20,75;;;
100221;0000;18,0833;;;
100222;0000;17,5833;;;
100223;0000;21,9167;;;
100224;0000;21,75;;;
100225;0000;15,625;;;
100226;0000;21,0417;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;0;
100302;0000;;;4,25694;
100303;0000;14,7083;;;
100304;0000;17,5417;;;
100305;0000;21,875;;;
100306;0000;;;;
100307;0000;;;0;
100308;0000;;;0;
100309;0000;;;4,89236;
100310;0000;27,4167;;;
100311;0000;23,0417;;;
100312;0000;26,875;;;
100313;0000;27,5833;;;
100314;0000;26,4167;;;
100315;0000;;;;
100316;0000;24,125;;;
100317;0000;21,875;;;
100318;0000;21,7917;;;
100319;0000;29,7083;;;
100320;0000;25,25;;;
100321;0000;14,4167;;;
100322;0000;19,5833;;;
100323;0000;22,4583;;;
100324;0000;29,7083;;;
100325;0000;31,875;;;
100326;0000;31,5;;;
100327;0000;33,9166;;;
100328;0000;27,5833;;;
100329;0000;32,625;;;
100330;0000;40,0416;;;
100331;0000;35,9166;;;
100401;0000;33,5833;;;
100402;0000;24,9583;;;
100403;0000;23,625;;;
100404;0000;26,6667;;;
100405;0000;27,2917;;;
100406;0000;20,65;;;
100407;0000;37,6666;;;
100408;0000;30,5;;;
100409;0000;32,9166;;;
100410;0000;42,7083;;;
100411;0000;32,125;;;
100412;0000;25,2917;;;
100413;0000;23,1667;;;
100414;0000;27,2917;;;
100415;0000;27,125;;;
100416;0000;19,7083;;;
100417;0000;18,3333;;;
100418;0000;20,1667;;;
100419;0000;20,7917;;;
100420;0000;23;;;
100421;0000;21,4167;;;
100422;0000;23,25;;;
100423;0000;22,2083;;;
100424;0000;24,1667;;;
100425;0000;30,9583;;;
100426;0000;38,9166;;;
100427;0000;35,5;;;
100428;0000;37,2083;;;
100429;0000;44,4583;;;
100430;0000;47,3333;;;
100501;0000;38,0833;;;
100502;0000;21,125;;;
100503;0000;17,8333;;;
100504;0000;21,8333;;;
100505;0000;25,0417;;;
100506;0000;17,4167;;;
100507;0000;32,0416;;;
100508;0000;38,6666;;;
100509;0000;26,7917;;;
100510;0000;31,9583;;;
100511;0000;47,3043;;;
100512;0000;52,2916;;;
100513;0000;55,2083;;;
100514;0000;34,5416;;;
100515;0000;15,5;;;
100516;0000;20,4583;;;
100517;0000;23,6667;;;
100518;0000;37,8695;;;
100519;0000;45,25;;;
100520;0000;41,875;;;
100521;0000;44,5416;;;
100522;0000;31,125;;;
100523;0000;11,6667;;;
100524;0000;29,9167;;;
100525;0000;53,7083;;;
100526;0000;46,75;;;
100527;0000;47,25;;;
100528;0000;23,9583;;;
100529;0000;20,7083;;;
100530;0000;27,75;;;
100531;0000;26,75;;;
100601;0000;33,875;;;
100602;0000;40,7083;;;
100603;0000;43,25;;;
100604;0000;47,2083;;;
100605;0000;44,875;;;
100606;0000;35,4583;;;
100607;0000;43,8333;;;
100608;0000;46,625;;;
100609;0000;43,9166;;;
100610;0000;44,8333;;;
100611;0000;29,0833;;;
100612;0000;32,4166;;;
100613;0000;;;;
100614;0000;6,70833;;;
100615;0000;25,9167;;;
100616;0000;39,4583;;;
100617;0000;26,8333;;;
100618;0000;10,875;;;
100619;0000;16,6667;;;
100620;0000;28,6667;;;
100621;0000;50,375;;;
100622;0000;35,4583;;;
100623;0000;22,875;;;
100624;0000;18,1667;;;
100625;0000;42,0869;;;
100626;0000;35,4166;;;
100627;0000;43,1666;;;
100628;0000;36,9166;;;
100629;0000;36,875;;;
100630;0000;38,875;;;
100701;0000;29,0417;;;
100702;0000;56,6666;;;
100703;0000;39,375;;;
100704;0000;20,375;;;
100705;0000;17,875;;;
100706;0000;14,0417;;;
100707;0000;22,25;;;
100708;0000;26,375;;;
100709;0000;36,5416;;;
100710;0000;36,625;;;
100711;0000;14,4583;;;
100712;0000;25,9583;;;
100713;0000;38,625;;;
100714;0000;32,4583;;;
100715;0000;39,7083;;;
100716;0000;41,7083;;;
100717;0000;27,5417;;;
100718;0000;23;;;
100719;0000;26,4583;;;
100720;0000;19,4167;;;
100721;0000;28,9583;;;
100722;0000;31,9167;;;
100723;0000;20,375;;;
100724;0000;8,41666;;;
100725;0000;22,0833;;;
100726;0000;;;22,0243;
100727;0000;20,7917;;;
100728;0000;;;22,3571;
100729;0000;37,0416;;;
100730;0000;35,625;;;
100731;0000;32,1666;;;
100801;0000;33,3333;;;
100802;0000;34,25;;;
100803;0000;31,875;;;
100804;0000;43;;;
100805;0000;54,6666;;;
100806;0000;42,2916;;;
100807;0000;28,2083;;;
100808;0000;31,1667;;;
100809;0000;30,7917;;;
100810;0000;38,4166;;;
100811;0000;30,0833;;;
100812;0000;30,375;;;
100813;0000;33,125;;;
100814;0000;30,0417;;;
100815;0000;23,0417;;;
100816;0000;33,0833;;;
100817;0000;25,7083;;;
100818;0000;18,75;;;
100819;0000;25,9583;;;
100820;0000;32,6666;;;
100821;0000;32,2083;;;
100822;0000;27,2917;;;
100823;0000;15,375;;;
100824;0000;20,9167;;;
100825;0000;22,5833;;;
100826;0000;18,9167;;;
100827;0000;19,0417;;;
100828;0000;16,875;;;
100829;0000;22,5;;;
100830;0000;17,8333;;;
100831;0000;17,2917;;;
100901;0000;20,7826;;;
100902;0000;7,20833;;;
100903;0000;9,79166;;;
100904;0000;25,7917;;;
100905;0000;31,9583;;;
100906;0000;27,4167;;;
100907;0000;32,75;;;
100908;0000;25,2917;;;
100909;0000;23,4583;;;
100910;0000;20,7083;;;
100911;0000;21,125;;;
100912;0000;11,1667;;;
100913;0000;13,5263;;;
100914;0000;24,7917;;;
100915;0000;20,5833;;;
100916;0000;20,4583;;;
100917;0000;27,4583;;;
100918;0000;28,2917;;;
100919;0000;17,0833;;;
100920;0000;9,45833;;;
100921;0000;9,83333;;;
100922;0000;12,125;;;
100923;0000;13,5417;;;
100924;0000;19,7083;;;
100925;0000;16,25;;;
100926;0000;12,6667;;;
100927;0000;6,66666;;;
100928;0000;11,7917;;;
100929;0000;15,7917;;;
100930;0000;15,5833;;;
101001;0000;16,8333;;;
101002;0000;24,0417;;;
101003;0000;22,875;;;
101004;0000;22,8333;;;
101005;0000;19,5417;;;
101006;0000;15,75;;;
101007;0000;17,4;;;
101008;0000;16,125;;;
101009;0000;23,1667;;;
101010;0000;23,2083;;;
101011;0000;18,2917;;;
101012;0000;12,7083;;;
101013;0000;12,5;;;
101014;0000;16,0417;;;
101015;0000;13,7917;;;
101016;0000;22;;;
101017;0000;19,6667;;;
101018;0000;22,8333;;;
101019;0000;12,4583;;;
101020;0000;13,0417;;;
101021;0000;16,125;;;
101022;0000;14,3333;;;
101023;0000;16,1667;;;
101024;0000;13,125;;;
101025;0000;14,8333;;;
101026;0000;16,4583;;;
101027;0000;11,4167;;;
101028;0000;9,375;;;
101029;0000;7,16666;;;
101030;0000;17,75;;;
101031;0000;16,5;;;
101101;0000;15,5;;;
101102;0000;15,7083;;;
101103;0000;14,4167;;;
101104;0000;20,9583;;;
101105;0000;21,7917;;;
101106;0000;19,7917;;;
101107;0000;3,375;;;
101108;0000;6,25;;;
101109;0000;12,5;;;
101110;0000;17,375;;;
101111;0000;25,7083;;;
101112;0000;20,5833;;;
101113;0000;17;;;
101114;0000;14,6667;;;
101115;0000;15,5417;;;
101116;0000;16,5417;;;
101117;0000;15,375;;;
101118;0000;10,9583;;;
101119;0000;12,9583;;;
101120;0000;11,5833;;;
101121;0000;9,91666;;;
101122;0000;11,2083;;;
101123;0000;16,5417;;;
101124;0000;19,4167;;;
101125;0000;17,375;;;
101126;0000;18,0417;;;
101127;0000;18,1667;;;
101128;0000;15,75;;;
101129;0000;17,75;;;
101130;0000;16,25;;;
101201;0000;12,6667;;;
101202;0000;11,25;;;
101203;0000;11,5417;;;
101204;0000;18,0417;;;
101205;0000;16;;;
101206;0000;15,0417;;;
101207;0000;15,5833;;;
101208;0000;10,7083;;;
101209;0000;10,0417;;;
101210;0000;8,95833;;;
101211;0000;8,45833;;;
101212;0000;6,58333;;;
101213;0000;22;;;
101214;0000;31,875;;;
101215;0000;21,3333;;;
101216;0000;20,7083;;;
101217;0000;12,2083;;;
101218;0000;9,70833;;;
101219;0000;13,0833;;;
101220;0000;17,5833;;;
101221;0000;20,8333;;;
101222;0000;23,2083;;;
101223;0000;16,5417;;;
101224;0000;24,9167;;;
101225;0000;16,2083;;;
101226;0000;14,875;;;
101227;0000;15,5417;;;
101228;0000;19,3333;;;
101229;0000;32,25;;;
101230;0000;25,9167;;;
101231;0000;30,9167;;;
110101;0000;23,5417;;;
110102;0000;9,08333;;;
110103;0000;8,875;;;
110104;0000;8,16666;;;
110105;0000;12,8333;;;
110106;0000;17,375;;;
110107;0000;16,8333;;;
110108;0000;19,5833;;;
110109;0000;19,9167;;;
110110;0000;17,8333;;;
110111;0000;19,125;;;
110112;0000;23,7917;;;
110113;0000;16,2083;;;
110114;0000;15,5417;;;
110115;0000;8,75;;;
110116;0000;10,0417;;;
110117;0000;17,7917;;;
110118;0000;31,75;;;
110119;0000;30,2083;;;
110120;0000;17,3333;;;
110121;0000;19,5833;;;
110122;0000;17,1667;;;
110123;0000;15,5833;;;
110124;0000;15,5833;;;
110125;0000;17,2917;;;
110126;0000;16,2083;;;
110127;0000;19,0417;;;
110128;0000;16,8333;;;
110129;0000;19,375;;;
110130;0000;19,875;;;
110131;0000;15,25;;;
110201;0000;13,5833;;;
110202;0000;18,7083;;;
110203;0000;16,375;;;
110204;0000;20,875;;;
110205;0000;25,625;;;
110206;0000;23,7917;;;
110207;0000;18,4348;;;
110208;0000;19,1667;;;
110209;0000;15,25;;;
110210;0000;13,4167;;;
110211;0000;13,1667;;;
110212;0000;13,0833;;;
110213;0000;15,375;;;
110214;0000;28,875;;;
110215;0000;32,7916;;;
110216;0000;16,7917;;;
110217;0000;18,875;;;
110218;0000;23,7917;;;
110219;0000;15,2917;;;
110220;0000;15,0833;;;
110221;0000;16,8333;;;
110222;0000;17,2083;;;
110223;0000;17,4167;;;
110224;0000;19,5;;;
110225;0000;21,3333;;;
110226;0000;19;;;
110227;0000;18,5417;;;
110228;0000;27,75;;;
110301;0000;28;;;
110302;0000;18,5833;;;
110303;0000;18,8333;;;
110304;0000;20,625;;;
110305;0000;21,125;;;
110306;0000;17,125;;;
110307;0000;21,2083;;;
110308;0000;22,5417;;;
110309;0000;19,6667;;;
110310;0000;20,4583;;;
110311;0000;14;;;
110312;0000;7,95833;;;
