FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
970702;0000;155,667;;;
970703;0000;164,917;;;
970704;0000;219,5;;;
970705;0000;143,542;;;
970706;0000;120,25;;;
970707;0000;97,0833;;;
970708;0000;154,583;;;
970709;0000;123;;;
970710;0000;152,913;;;
970711;0000;119,125;;;
970712;0000;35,4583;;;
970713;0000;106,609;;;
970714;0000;175,125;;;
970715;0000;125,696;;;
970716;0000;171,167;;;
970717;0000;281,625;;;
970718;0000;204,833;;;
970719;0000;229,625;;;
970720;0000;145,917;;;
970721;0000;200,75;;;
970722;0000;260,952;;;
970723;0000;215,631;;;
970724;0000;246,708;;;
970725;0000;271,5;;;
970726;0000;218,667;;;
970727;0000;81,9583;;;
970728;0000;39,875;;;
970729;0000;53,9166;;;
970730;0000;16,8333;;;
970731;0000;25,0833;;;
970801;0000;55,2609;;;
970802;0000;78,6086;;;
970803;0000;84,7083;;;
970804;0000;226,708;;;
970805;0000;248,125;;;
970806;0000;186,417;;;
970807;0000;229,333;;;
970808;0000;164,75;;;
970809;0000;154,5;;;
970810;0000;176;;;
970811;0000;168,25;;;
970812;0000;146,333;;;
970813;0000;89,8333;;;
970814;0000;121,333;;;
970815;0000;94,3333;;;
970816;0000;17,5454;;;
970817;0000;11,6087;;;
970818;0000;24,6956;;;
970819;0000;65,8333;;;
970820;0000;97,5652;;;
970821;0000;122,25;;;
970822;0000;132,458;;;
970823;0000;130,458;;;
970824;0000;139,75;;;
970825;0000;165,792;;;
970826;0000;171,75;;;
970827;0000;156,167;;;
970828;0000;152,708;;;
970829;0000;107,875;;;
970830;0000;70,4583;;;
970831;0000;41,7083;;;
970901;0000;83,5833;;;
970902;0000;80,2916;;;
970903;0000;31,7083;;;
970904;0000;55;;;
970905;0000;133,375;;;
970906;0000;61,5;;;
970907;0000;11,5417;;;
970908;0000;26,3913;;;
970909;0000;33,25;;;
970910;0000;71,9166;;;
970911;0000;36,7083;;;
970912;0000;48,1904;;;
970913;0000;91,1304;;;
970914;0000;134,682;;;
970915;0000;260,333;;;
970916;0000;213,875;;;
970917;0000;163,667;;;
970918;0000;66,5;;;
970919;0000;35,9091;;;
970920;0000;69,625;;;
970921;0000;73,25;;;
970922;0000;34,65;;;
970923;0000;43;;;
970924;0000;70,1666;;;
970925;0000;131,208;;;
970926;0000;105,208;;;
970927;0000;17,2917;;;
970928;0000;51,1666;;;
970929;0000;63,4348;;;
970930;0000;53,5;;;
971001;0000;77,6666;;;
971002;0000;27,8333;;;
971003;0000;38,25;;;
971004;0000;19,1667;;;
971005;0000;36,5416;;;
971006;0000;67,0416;;;
971007;0000;97,875;;;
971008;0000;62,9583;;;
971009;0000;58,4583;;;
971010;0000;46,375;;;
971011;0000;65,8333;;;
971012;0000;51,2083;;;
971013;0000;23,1304;;;
971014;0000;35,826;;;
971015;0000;42,0454;;;
971016;0000;49,625;;;
971017;0000;52,4166;;;
971018;0000;60,6666;;;
971019;0000;60,4166;;;
971020;0000;65,375;;;
971021;0000;78,2083;;;
971022;0000;62,9583;;;
971023;0000;78,0416;;;
971024;0000;65,7916;;;
971025;0000;40,875;;;
971026;0000;47,2083;;;
971027;0000;44,125;;;
971028;0000;38,75;;;
971029;0000;42,5416;;;
971030;0000;40,2083;;;
971031;0000;91,2916;;;
971101;0000;76,9166;;;
971102;0000;64,9583;;;
971103;0000;59,6666;;;
971104;0000;53,5416;;;
971105;0000;77,0833;;;
971106;0000;113,083;;;
971107;0000;66,4166;;;
971108;0000;63,0833;;;
971109;0000;86,5;;;
971110;0000;34,6666;;;
971111;0000;44,75;;;
971112;0000;30,25;;;
971113;0000;54,4583;;;
971114;0000;62,0833;;;
971115;0000;54,1818;;;
971116;0000;44,0833;;;
971117;0000;61,6666;;;
971118;0000;72,9091;;;
971119;0000;61,875;;;
971120;0000;70,125;;;
971121;0000;77,0416;;;
971122;0000;86,2916;;;
971123;0000;85,9166;;;
971124;0000;66,75;;;
971125;0000;54,875;;;
971126;0000;47,125;;;
971127;0000;74,5833;;;
971128;0000;76,6666;;;
971129;0000;68,4166;;;
971130;0000;71,375;;;
971201;0000;65,5;;;
971202;0000;60,125;;;
971203;0000;86,5833;;;
971204;0000;72,0416;;;
971205;0000;89,25;;;
971206;0000;88,4166;;;
971207;0000;80,125;;;
971208;0000;74,125;;;
971209;0000;62,875;;;
971210;0000;70,375;;;
971211;0000;42,2916;;;
971212;0000;33,5416;;;
971213;0000;104,292;;;
971214;0000;92,4583;;;
971215;0000;74;;;
971216;0000;59,0416;;;
971217;0000;56,75;;;
971218;0000;60,0416;;;
971219;0000;70,5;;;
971220;0000;58,8333;;;
971221;0000;40,6956;;;
971222;0000;56,0833;;;
971223;0000;65,8695;;;
971224;0000;64,875;;;
971225;0000;82,7083;;;
971226;0000;25,75;;;
971227;0000;50,7916;;;
971228;0000;71,6666;;;
971229;0000;69,7916;;;
971230;0000;71,25;;;
971231;0000;33,625;;;
980101;0000;69,9166;;;
980102;0000;61,5;;;
980103;0000;61;;;
980104;0000;78,75;;;
980105;0000;69;;;
980106;0000;84,2083;;;
980107;0000;103,792;;;
980108;0000;94,5833;;;
980109;0000;71,2916;;;
980110;0000;79,75;;;
980111;0000;84,4583;;;
980112;0000;88,625;;;
980113;0000;100,833;;;
980114;0000;74,8333;;;
980115;0000;74,9583;;;
980116;0000;92,6666;;;
980117;0000;96,4166;;;
980118;0000;98,4166;;;
980119;0000;63,6666;;;
980120;0000;51,5238;;;
980121;0000;69,125;;;
980122;0000;82,2083;;;
980123;0000;84,0833;;;
980124;0000;77,5416;;;
980125;0000;79,625;;;
980126;0000;50,3333;;;
980127;0000;56,0833;;;
980128;0000;77,25;;;
980129;0000;95,5416;;;
980130;0000;82,9166;;;
980131;0000;90,9166;;;
980201;0000;73,4166;;;
980202;0000;47,0416;;;
980203;0000;78,8333;;;
980204;0000;65,9166;;;
980205;0000;83,9166;;;
980206;0000;77,8333;;;
980207;0000;92,875;;;
980208;0000;75,6521;;;
980209;0000;78,5;;;
980210;0000;93,625;;;
980211;0000;84;;;
980212;0000;80,9583;;;
980213;0000;86,3333;;;
980214;0000;86,8333;;;
980215;0000;65,375;;;
980216;0000;43,7083;;;
980217;0000;52,5;;;
980218;0000;71,25;;;
980219;0000;58,5416;;;
980220;0000;63,2083;;;
980221;0000;54,5;;;
980222;0000;43,875;;;
980223;0000;46,0416;;;
980224;0000;49,5;;;
980225;0000;71,7083;;;
980226;0000;103,261;;;
980227;0000;97,9583;;;
980228;0000;93,9583;;;
980301;0000;63,6666;;;
980302;0000;54,5;;;
980303;0000;72,2173;;;
980304;0000;50,7083;;;
980305;0000;65,4583;;;
980306;0000;62,8333;;;
980307;0000;88,7083;;;
980308;0000;100,042;;;
980309;0000;117,625;;;
980310;0000;154,3;;;
980311;0000;97,3333;;;
980312;0000;92,0416;;;
980313;0000;99,875;;;
980314;0000;108,875;;;
980315;0000;102,875;;;
980316;0000;70,5;;;
980317;0000;73,5833;;;
980318;0000;91,1666;;;
980319;0000;121,542;;;
980320;0000;110,792;;;
980321;0000;123,25;;;
980322;0000;126,583;;;
980323;0000;118,417;;;
980324;0000;172,333;;;
980325;0000;168,333;;;
980326;0000;68,25;;;
980327;0000;91,875;;;
980328;0000;142,208;;;
980329;0000;152,333;;;
980330;0000;126,708;;;
980331;0000;117;;;
980401;0000;145,917;;;
980402;0000;136,625;;;
980403;0000;85;;;
980404;0000;51,125;;;
980405;0000;67,5;;;
980406;0000;79,2083;;;
980407;0000;199,208;;;
980408;0000;150,792;;;
980409;0000;70;;;
980410;0000;18;;;
980411;0000;27,25;;;
980412;0000;26,3333;;;
980413;0000;37,7916;;;
980414;0000;45,4444;;;
980415;0000;58,625;;;
980416;0000;138,417;;;
980417;0000;153,583;;;
980418;0000;146,792;;;
980419;0000;;;;
980420;0000;115,833;;;
980421;0000;79,7083;;;
980422;0000;78,7083;;;
980423;0000;115,417;;;
980424;0000;114,833;;;
980425;0000;91,875;;;
980426;0000;31,75;;;
980427;0000;66,6666;;;
980428;0000;145,375;;;
980429;0000;243,875;;;
980430;0000;139,583;;;
980501;0000;128,375;;;
980502;0000;126;;;
980503;0000;115,083;;;
980504;0000;123,792;;;
980505;0000;209,042;;;
980506;0000;212,458;;;
980507;0000;150,667;;;
980508;0000;167,333;;;
980509;0000;100;;;
980510;0000;55,375;;;
980511;0000;72,2083;;;
980512;0000;64,375;;;
980513;0000;66,2916;;;
980514;0000;113,833;;;
980515;0000;156,833;;;
980516;0000;162,375;;;
980517;0000;172,292;;;
980518;0000;158;;;
980519;0000;152,208;;;
980520;0000;144,958;;;
980521;0000;161,583;;;
980522;0000;212,5;;;
980523;0000;86,5833;;;
980524;0000;65,2083;;;
980525;0000;69,0416;;;
980526;0000;123,083;;;
980527;0000;111,25;;;
980528;0000;91,5833;;;
980529;0000;86,4166;;;
980530;0000;152,958;;;
980531;0000;101,917;;;
980601;0000;165,542;;;
980602;0000;232,5;;;
980603;0000;115,958;;;
980604;0000;144,25;;;
980605;0000;77,0952;;;
980606;0000;66,5;;;
980607;0000;100,5;;;
980608;0000;134,278;;;
980609;0000;79,4583;;;
980610;0000;74,25;;;
980611;0000;115,708;;;
980612;0000;176,75;;;
980613;0000;135,625;;;
980614;0000;72,7083;;;
980615;0000;58,3333;;;
980616;0000;109,042;;;
980617;0000;72,2916;;;
980618;0000;121,542;;;
980619;0000;65,0416;;;
980620;0000;121,667;;;
980621;0000;143,875;;;
980622;0000;134,5;;;
980623;0000;191,292;;;
980624;0000;191,375;;;
980625;0000;137,542;;;
980626;0000;178,375;;;
980627;0000;230,917;;;
980628;0000;96,0833;;;
980629;0000;111,25;;;
980630;0000;122,125;;;
980701;0000;133,333;;;
980702;0000;179,25;;;
980703;0000;165,833;;;
980704;0000;120,292;;;
980705;0000;101,833;;;
980706;0000;90,75;;;
980707;0000;72,9166;;;
980708;0000;155,25;;;
980709;0000;187,5;;;
980710;0000;137,5;;;
980711;0000;149,042;;;
980712;0000;105,208;;;
980713;0000;122,208;;;
980714;0000;136,75;;;
980715;0000;183,208;;;
980716;0000;104;;;
980717;0000;119,091;;;
980718;0000;224;;;
980719;0000;109;;;
980720;0000;119,958;;;
980721;0000;102,917;;;
980722;0000;115,75;;;
980723;0000;96,4166;;;
980724;0000;107,208;;;
980725;0000;157,708;;;
980726;0000;165,417;;;
980727;0000;183,125;;;
980728;0000;202,708;;;
980729;0000;137,833;;;
980730;0000;79,5;;;
980731;0000;188,125;;;
980801;0000;183,5;;;
980802;0000;161,875;;;
980803;0000;103,087;;;
980804;0000;174,542;;;
980805;0000;162,25;;;
980806;0000;123,458;;;
980807;0000;71,9583;;;
980808;0000;95,0833;;;
980809;0000;113,583;;;
980810;0000;63,875;;;
980811;0000;123,208;;;
980812;0000;140,542;;;
980813;0000;131,542;;;
980814;0000;108,667;;;
980815;0000;174,542;;;
980816;0000;147,708;;;
980817;0000;89,7083;;;
980818;0000;117,25;;;
980819;0000;82,2916;;;
980820;0000;124,583;;;
980821;0000;127,667;;;
980822;0000;85,5416;;;
980823;0000;97,6666;;;
980824;0000;47,125;;;
980825;0000;111,333;;;
980826;0000;132,458;;;
980827;0000;114,5;;;
980828;0000;126,476;;;
980829;0000;;;;
980830;0000;127,75;;;
980831;0000;88,3333;;;
980901;0000;73,2083;;;
980902;0000;66,7083;;;
980903;0000;80,0416;;;
980904;0000;90,1666;;;
980905;0000;120,208;;;
980906;0000;50,625;;;
980907;0000;72,7916;;;
980908;0000;134,833;;;
980909;0000;234,042;;;
980910;0000;108,458;;;
980911;0000;56,5833;;;
980912;0000;115,292;;;
980913;0000;104,958;;;
980914;0000;122,708;;;
980915;0000;124,667;;;
980916;0000;66,9166;;;
980917;0000;52;;;
980918;0000;98;;;
980919;0000;140,042;;;
980920;0000;269,292;;;
980921;0000;110,583;;;
980922;0000;57,4166;;;
980923;0000;65,5833;;;
980924;0000;85,375;;;
980925;0000;62,9166;;;
980926;0000;22,5417;;;
980927;0000;55,1666;;;
980928;0000;53,4583;;;
980929;0000;80,375;;;
980930;0000;77,7083;;;
981001;0000;95,4583;;;
981002;0000;83,7083;;;
981003;0000;54,75;;;
981004;0000;56,7083;;;
981005;0000;71,3333;;;
981006;0000;83,6666;;;
981007;0000;96,2083;;;
981008;0000;87,4166;;;
981009;0000;55,9166;;;
981010;0000;63,75;;;
981011;0000;94,5416;;;
981012;0000;65,375;;;
981013;0000;69,8333;;;
981014;0000;77,7916;;;
981015;0000;98;;;
981016;0000;88,1666;;;
981017;0000;93,875;;;
981018;0000;98,0416;;;
981019;0000;73,5416;;;
981020;0000;91,9583;;;
981021;0000;86,0416;;;
981022;0000;61,8333;;;
981023;0000;78,0833;;;
981024;0000;69,0833;;;
981025;0000;84,375;;;
981026;0000;77,9166;;;
981027;0000;81,5833;;;
981028;0000;88,7083;;;
981029;0000;104,875;;;
981030;0000;88,375;;;
981031;0000;97,9166;;;
981101;0000;80,8333;;;
981102;0000;64,4583;;;
981103;0000;74,2083;;;
981104;0000;64,9166;;;
981105;0000;69,25;;;
981106;0000;56,1666;;;
981107;0000;60,3333;;;
981108;0000;51,0833;;;
981109;0000;;;;
981110;0000;;;;
981111;0000;57,8182;;;
981112;0000;60,125;;;
981113;0000;;;;
981114;0000;;;;
981115;0000;;;;
981116;0000;56,875;;;
981117;0000;91,5;;;
981118;0000;83,3999;;;
981119;0000;71,1499;;;
981120;0000;88,8999;;;
981121;0000;75,1;;;
981122;0000;;;;
981123;0000;;;;
981124;0000;;;;
981125;0000;79,4166;;;
981126;0000;76,8333;;;
981127;0000;70,25;;;
981128;0000;65,0833;;;
981129;0000;67,5416;;;
981130;0000;80,2083;;;
981201;0000;58,1739;;;
981202;0000;79,375;;;
981203;0000;79,0833;;;
981204;0000;77,9166;;;
981205;0000;90,5833;;;
981206;0000;84,75;;;
981207;0000;75,875;;;
981208;0000;64,25;;;
981209;0000;76,75;;;
981210;0000;79,2916;;;
981211;0000;67,0833;;;
981212;0000;45,3333;;;
981213;0000;45,7083;;;
981214;0000;65,2083;;;
981215;0000;85,7083;;;
981216;0000;52,9545;;;
981217;0000;71,25;;;
981218;0000;77,75;;;
981219;0000;58,6666;;;
981220;0000;52,6666;;;
981221;0000;72,3333;;;
981222;0000;92,0416;;;
981223;0000;95,625;;;
981224;0000;74,25;;;
981225;0000;79,7083;;;
981226;0000;68,1666;;;
981227;0000;88,4443;;;
981228;0000;;;;
981229;0000;68,5416;;;
981230;0000;61,3684;;;
981231;0000;55,2916;;;
990101;0000;86,7083;;;
990102;0000;68,5833;;;
990103;0000;66,75;;;
990104;0000;51,0454;;;
990105;0000;68,75;;;
990106;0000;81,75;;;
990107;0000;84,25;;;
990108;0000;64,5833;;;
990109;0000;90,75;;;
990110;0000;91,7916;;;
990111;0000;58,1666;;;
990112;0000;76,625;;;
990113;0000;72,3333;;;
990114;0000;92,7083;;;
990115;0000;48,2083;;;
990116;0000;33,125;;;
990117;0000;38,625;;;
990118;0000;55,6086;;;
990119;0000;67,9583;;;
990120;0000;52,9583;;;
990121;0000;74,8333;;;
990122;0000;71,375;;;
990123;0000;52,25;;;
990124;0000;61,5;;;
990125;0000;89,6666;;;
990126;0000;73,6666;;;
990127;0000;73,5;;;
990128;0000;97,125;;;
990129;0000;75,375;;;
990130;0000;63,2083;;;
990131;0000;65,9583;;;
990201;0000;64,1666;;;
990202;0000;80,0833;;;
990203;0000;83,5416;;;
990204;0000;83,5833;;;
990205;0000;94,7083;;;
990206;0000;65,7916;;;
990207;0000;63,8333;;;
990208;0000;100,333;;;
990209;0000;115,542;;;
990210;0000;121,958;;;
990211;0000;92,9583;;;
990212;0000;67,5833;;;
990213;0000;;;;
990214;0000;;;;
990215;0000;91,5;;;
990216;0000;93,2916;;;
990217;0000;75,9473;;;
990218;0000;89,8999;;;
990219;0000;62,7916;;;
990220;0000;63,6666;;;
990221;0000;58,7916;;;
990222;0000;70,7916;;;
990223;0000;92,1364;;;
990224;0000;70,3333;;;
990225;0000;59,0833;;;
990226;0000;78,25;;;
990227;0000;58,1666;;;
990228;0000;35,9166;;;
990301;0000;31,625;;;
990302;0000;54,625;;;
990303;0000;65,4166;;;
990304;0000;67,375;;;
990305;0000;63,1666;;;
990306;0000;37,7916;;;
990307;0000;25,4167;;;
990308;0000;58,2272;;;
990309;0000;88,4583;;;
990310;0000;86,5908;;;
990311;0000;86,8333;;;
990312;0000;67,875;;;
990313;0000;48,25;;;
990314;0000;34,7083;;;
990315;0000;30,8333;;;
990316;0000;61,0833;;;
990317;0000;78,9166;;;
990318;0000;85,6818;;;
990319;0000;75,5454;;;
990320;0000;98,7083;;;
990321;0000;83,2916;;;
990322;0000;92,0908;;;
990323;0000;73,6842;;;
990324;0000;94,75;;;
990325;0000;90,8333;;;
990326;0000;80,7083;;;
990327;0000;49,2083;;;
990328;0000;70,875;;;
990329;0000;81,3333;;;
990330;0000;89,7083;;;
990331;0000;103,625;;;
990401;0000;;;;
990402;0000;36,1666;;;
990403;0000;40;;;
990404;0000;44,5;;;
990405;0000;78,625;;;
990406;0000;101,381;;;
990407;0000;112,571;;;
990408;0000;104,65;;;
990409;0000;68,7142;;;
990410;0000;91,0499;;;
990411;0000;92,125;;;
990412;0000;88,6666;;;
990413;0000;91,7999;;;
990414;0000;68,3809;;;
990415;0000;91,25;;;
990416;0000;186,048;;;
990417;0000;116,208;;;
990418;0000;80,4091;;;
990419;0000;95,5499;;;
990420;0000;99,1904;;;
990421;0000;127,381;;;
990422;0000;171,619;;;
990423;0000;240,19;;;
990424;0000;73;;;
990425;0000;29,5;;;
990426;0000;34,8;;;
990427;0000;83,842;;;
990428;0000;91,2104;;;
990429;0000;92,7;;;
990430;0000;91,619;;;
990501;0000;87,625;;;
990502;0000;55,5833;;;
990503;0000;52,1;;;
990504;0000;44,9166;;;
990505;0000;74,8333;;;
990506;0000;109,792;;;
990507;0000;131,75;;;
990508;0000;92,0833;;;
990509;0000;107,458;;;
990510;0000;112,292;;;
990511;0000;199,792;;;
990512;0000;130,583;;;
990513;0000;89,9091;;;
990514;0000;171,542;;;
990515;0000;156,708;;;
990516;0000;73,7083;;;
990517;0000;139,958;;;
990518;0000;172,208;;;
990519;0000;131,667;;;
990520;0000;137,167;;;
990521;0000;140,083;;;
990522;0000;152;;;
990523;0000;140,583;;;
990524;0000;100,875;;;
990525;0000;129,583;;;
990526;0000;139,667;;;
990527;0000;46,8333;;;
990528;0000;43,3333;;;
990529;0000;155,708;;;
990530;0000;139,333;;;
990531;0000;83,5;;;
990601;0000;59,0833;;;
990602;0000;127,542;;;
990603;0000;185,458;;;
990604;0000;129,292;;;
990605;0000;112,625;;;
990606;0000;138;;;
990607;0000;55,7916;;;
990608;0000;71,7727;;;
990609;0000;153,292;;;
990610;0000;191,087;;;
990611;0000;158,25;;;
990612;0000;177,083;;;
990613;0000;168,208;;;
990614;0000;69,875;;;
990615;0000;109,917;;;
990616;0000;82,875;;;
990617;0000;63,619;;;
990618;0000;136,833;;;
990619;0000;204,208;;;
990620;0000;130,167;;;
990621;0000;77,5833;;;
990622;0000;75,6666;;;
990623;0000;61,4166;;;
990624;0000;111,087;;;
990625;0000;107,3;;;
990626;0000;;;;
990627;0000;116,5;;;
990628;0000;44,125;;;
990629;0000;57,75;;;
990630;0000;47,3333;;;
990701;0000;34,9583;;;
990702;0000;52,9166;;;
990703;0000;91,4583;;;
990704;0000;104,708;;;
990705;0000;176,375;;;
990706;0000;146,417;;;
990707;0000;144,125;;;
990708;0000;139,458;;;
990709;0000;145,417;;;
990710;0000;80,7916;;;
990711;0000;31,9167;;;
990712;0000;48,125;;;
990713;0000;76,7272;;;
990714;0000;87,8333;;;
990715;0000;112,5;;;
990716;0000;152,458;;;
990717;0000;90,2;;;
990718;0000;60,9166;;;
990719;0000;80,4583;;;
990720;0000;107,167;;;
990721;0000;132,125;;;
990722;0000;130,583;;;
990723;0000;144,458;;;
990724;0000;182,917;;;
990725;0000;101;;;
990726;0000;141,5;;;
990727;0000;128,542;;;
990728;0000;42,5416;;;
990729;0000;33,9166;;;
990730;0000;182;;;
990731;0000;127,542;;;
990801;0000;124,083;;;
990802;0000;82,4166;;;
990803;0000;54,6666;;;
990804;0000;96,0833;;;
990805;0000;99,842;;;
990806;0000;;;;
990807;0000;103,75;;;
990808;0000;134,042;;;
990809;0000;139,25;;;
990810;0000;95;;;
990811;0000;;;;
990812;0000;;;;
990813;0000;;;;
990814;0000;;;;
990815;0000;;;;
990816;0000;;;;
990817;0000;;;;
990818;0000;;;;
990819;0000;33,4736;;;
990820;0000;;;;
990821;0000;29,5417;;;
990822;0000;65,625;;;
990823;0000;15,0417;;;
990824;0000;63,875;;;
990825;0000;158,95;;;
990826;0000;132,5;;;
990827;0000;51,9166;;;
990828;0000;115,25;;;
990829;0000;113,25;;;
990830;0000;21,375;;;
990831;0000;56,9166;;;
990901;0000;49,8636;;;
990902;0000;112,458;;;
990903;0000;98,4583;;;
990904;0000;62,6666;;;
990905;0000;20,5;;;
990906;0000;13,7917;;;
990907;0000;14;;;
990908;0000;26,5;;;
990909;0000;90,5416;;;
990910;0000;150;;;
990911;0000;98,9166;;;
990912;0000;64,1666;;;
990913;0000;49,9166;;;
990914;0000;100,458;;;
990915;0000;119;;;
990916;0000;141,5;;;
990917;0000;109,875;;;
990918;0000;89,875;;;
990919;0000;117,208;;;
990920;0000;83,75;;;
990921;0000;69,9583;;;
990922;0000;56,625;;;
990923;0000;52,0416;;;
990924;0000;45,7916;;;
990925;0000;34,9583;;;
990926;0000;38,375;;;
990927;0000;35,1364;;;
990928;0000;56,6666;;;
990929;0000;72,625;;;
990930;0000;31,875;;;
991001;0000;32,7083;;;
991002;0000;55,875;;;
991003;0000;59,1666;;;
991004;0000;33,1666;;;
991005;0000;27,5652;;;
991006;0000;54,875;;;
991007;0000;76,0833;;;
991008;0000;;;;
991009;0000;60,2083;;;
991010;0000;41,8333;;;
991011;0000;31,4583;;;
991012;0000;43,9166;;;
991013;0000;57,7083;;;
991014;0000;43,4166;;;
991015;0000;49,6666;;;
991016;0000;63,2083;;;
991017;0000;63,2916;;;
991018;0000;60,3333;;;
991019;0000;60,5;;;
991020;0000;76,125;;;
991021;0000;88,2083;;;
991022;0000;52,7916;;;
991023;0000;54,25;;;
991024;0000;75,125;;;
991025;0000;47,2083;;;
991026;0000;30,2273;;;
991027;0000;43,1666;;;
991028;0000;58,5833;;;
991029;0000;71,5833;;;
991030;0000;82,7368;;;
991031;0000;;;;
991101;0000;22,6667;;;
991102;0000;45;;;
991103;0000;33,6086;;;
991104;0000;51,4166;;;
991105;0000;52,5;;;
991106;0000;39,7083;;;
991107;0000;46,7083;;;
991108;0000;59,0416;;;
991109;0000;68,4166;;;
991110;0000;66,625;;;
991111;0000;68,4583;;;
991112;0000;59,4583;;;
991113;0000;62,7083;;;
991114;0000;42,75;;;
991115;0000;43,625;;;
991116;0000;45,5833;;;
991117;0000;40,125;;;
991118;0000;53,875;;;
991119;0000;53,6666;;;
991120;0000;67,4166;;;
991121;0000;37,4583;;;
991122;0000;49,7083;;;
991123;0000;55,375;;;
991124;0000;46,6666;;;
991125;0000;57,2083;;;
991126;0000;63,25;;;
991127;0000;61,5833;;;
991128;0000;56,4583;;;
991129;0000;37,7272;;;
991130;0000;35,25;;;
991201;0000;34,9583;;;
991202;0000;49,6086;;;
991203;0000;55,8333;;;
991204;0000;49,875;;;
991205;0000;48,1666;;;
991206;0000;48,0416;;;
991207;0000;57,75;;;
991208;0000;61,3333;;;
991209;0000;66,2916;;;
991210;0000;82,7916;;;
991211;0000;78;;;
991212;0000;50,625;;;
991213;0000;52,2083;;;
991214;0000;59,7916;;;
991215;0000;71,875;;;
991216;0000;56,2083;;;
991217;0000;44,4166;;;
991218;0000;38,7916;;;
991219;0000;43,0416;;;
991220;0000;46,5;;;
991221;0000;55,3333;;;
991222;0000;65,7916;;;
991223;0000;58,375;;;
991224;0000;56,125;;;
991225;0000;58,875;;;
991226;0000;59,625;;;
991227;0000;62,5;;;
991228;0000;59,2916;;;
991229;0000;58,0833;;;
991230;0000;68,5833;;;
991231;0000;62,375;;;
000101;0000;51,875;;;
000102;0000;51,9583;;;
000103;0000;53,5833;;;
000104;0000;55,875;;;
000105;0000;47,7083;;;
000106;0000;53,0833;;;
000107;0000;55,9166;;;
000108;0000;44,2083;;;
000109;0000;58,0416;;;
000110;0000;54,2083;;;
000111;0000;72,4166;;;
000112;0000;64,5;;;
000113;0000;39;;;
000114;0000;44,6666;;;
000115;0000;39,5;;;
000116;0000;34,4166;;;
000117;0000;47,625;;;
000118;0000;72,2916;;;
000119;0000;73,3333;;;
000120;0000;84,1666;;;
000121;0000;66;;;
000122;0000;74,3635;;;
000123;0000;63,9166;;;
000124;0000;66,2083;;;
000125;0000;76,5416;;;
000126;0000;83,4166;;;
000127;0000;76,5416;;;
000128;0000;67,7083;;;
000129;0000;41,0833;;;
000130;0000;39,125;;;
000131;0000;45,125;;;
000201;0000;36,3478;;;
000202;0000;35,5;;;
000203;0000;54,5;;;
000204;0000;53,25;;;
000205;0000;37,4166;;;
000206;0000;;;;
000207;0000;;;;
000208;0000;55,1666;;;
000209;0000;57,125;;;
000210;0000;41,7916;;;
000211;0000;52,2916;;;
000212;0000;21,25;;;
000213;0000;34,6666;;;
